order,type,document_number,parcel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc
3309,โฉนด,119636,9,5137,05A063/002,0,1,18.8,,,,,118.8
3310,โฉนด,119637,100,5138,05A063/003,0,1,18.7,,118.7,,,
3311,โฉนด,413,2086,671,05A064,0,0,79,,63,16,,
3312,โฉนด,412,2085,672,05A065,0,0,26.4,,,,,26.4
3313,โฉนด,135684,2175,6088,05A065/001,0,0,24.1,,,24.1,,
3314,โฉนด,135683,2174,6087,05A065/002,0,0,23.1,,,,,23.1
3315,โฉนด,135682,2173,6086,05A065/003,0,0,30.9,,,,,30.9
3316,โฉนด,411,2084,673,05A066,0,1,32.8,,132.8,,,
3317,โฉนด,409,2083,674,05A067,0,0,78.4,,,,78.4,
3318,โฉนด,408,2082,675,05A068,0,1,13.6,,113.6,,,
3319,โฉนด,417,2081,676,05A069,0,1,68,,168,,,
3320,โฉนด,889,2080,677,05A070,0,1,13.6,,113.6,,,
3321,โฉนด,790,2079,678,05A071,0,1,1.5,,92.5,9,,
3322,โฉนด,890,2077,679,05A072,0,0,34.8,,34.8,,,
3323,โฉนด,96138,91,4918,05A072/001,0,0,34.8,,34.8,,,
3324,โฉนด,936,2078,680,05A073,0,0,27.3,,27.3,,,
3325,โฉนด,80017,2693,4563,05A073/001,0,0,32.8,,,,,32.8
3326,โฉนด,80018,2694,4564,05A073/002,0,0,15.3,,,,,15.3
3327,โฉนด,879,2076,681,05A074,0,1,57.4,,157.4,,,
3328,โฉนด,586,2075,682,05A075,0,1,39.7,,139.7,,,
3329,โฉนด,946,2068,683,05A076,0,0,40.3,,,,,40.3
3330,โฉนด,51021,2074,3951,05A076/001,0,0,28.2,,,,,28.2
3331,โฉนด,51022,2073,3952,05A076/002,0,0,27,,,,,27
3332,โฉนด,51023,2072,3953,05A076/003,0,0,27.1,,,,,27.1
3333,โฉนด,51024,2071,3954,05A076/004,0,0,27.8,27.8,,,,27.8
3334,โฉนด,51025,2070,3955,05A076/005,0,0,28.1,,,,,28.1
3335,โฉนด,51026,2069,3956,05A076/006,0,0,28.9,,,28.9,,
3336,โฉนด,661,2067,684,05A077,0,0,89.6,,89.6,,,
3337,โฉนด,611,2066,685,05A078,0,1,19.3,,,119.3,,
3338,โฉนด,1097,2065,718,05A079,0,0,28.3,,28.3,,,
3339,โฉนด,121415,111,5168,05A079/001,0,0,17.5,,17.5,,,
3340,โฉนด,121416,112,5169,05A079/002,0,0,62.1,,62.1,,,
3341,โฉนด,121417,113,5170,05A079/003,0,0,54.7,,,54.7,,
3342,โฉนด,7869,2063,2178,05A080,0,0,22.8,,,,,22.8
3343,โฉนด,8527,2064,2335,05A081,0,0,25,,,,,25
3344,โฉนด,7870,2062,2179,05A082,0,0,76.1,,68.6,7.5,,
3345,โฉนด,698,2061,686,05A083,0,0,76.1,,70.1,6,,
3346,โฉนด,10601,519,2457,05A084,0,0,17.7,,,,,17.7
3347,โฉนด,121751,49,,05A084/001,0,0,20.1,,20.1,,,
3348,โฉนด,121750,48,5200,05A084/002,0,0,10.3,,,10.3,,
3349,โฉนด,121752,50,5202,05A084/003,0,0,18,,18,,,
3350,โฉนด,2250,1830,53,05A085,0,3,31,,331,,,
3351,โฉนด,20080,1826,6296,05A086/001,0,1,7,107,,,,
3352,โฉนด,60335,1828,6196,05A086/002,0,1,0,100,,,,
3353,โฉนด,20094,1829,4208,05A086/003,0,1,0,,100,,,
3354,โฉนด,8947,1883,1367,05A087,1,0,51.6,,451.6,,,
3355,โฉนด,11668,1884,1761,05A087/001,0,1,95,,195,,,
3356,โฉนด,8941,1910,1361,05A088,1,0,96.2,496.2,,,,
3357,โฉนด,20113,1799,4227,05A089,0,1,2,,102,,,
3358,โฉนด,20112,1800,4226,05A090,0,1,2,,102,,,
3359,โฉนด,20111,1801,4225,05A091,0,1,4,,104,,,
3360,โฉนด,20110,1802,4224,05A092,0,1,7,,,,107,
3361,โฉนด,20109,1803,4223,05A093,0,0,97.1,,97.1,,,
3362,โฉนด,85140,45,9769,05A094,0,1,0,100,,,,
3363,โฉนด,20108,1804,4222,05A095,0,1,0,,100,,,
3364,โฉนด,20107,1805,4221,05A096,0,1,50,,150,,,
3365,โฉนด,20103,1809,4217,05A097,0,1,14,,114,,,
3366,โฉนด,20102,1810,4216,05A098,0,1,14,,114,,,
3367,โฉนด,20101,1811,4215,05A099,0,1,15,,115,,,
3368,โฉนด,20100,1812,4214,05A100,0,1,12,,112,,,
3369,โฉนด,20099,1813,4213,05A101,0,1,17,,117,,,
3370,โฉนด,20098,1814,4212,05A102,0,1,15,,115,,,
3371,โฉนด,20097,1815,4211,05A103,0,1,9,,109,,,
3372,โฉนด,20096,1833,4210,05A104,0,0,48,,48,,,
3373,โฉนด,1697,1860,279,05A105,0,0,76,,76,,,
3374,โฉนด,1571,1859,278,05A106,0,1,23,,123,,,
3375,โฉนด,20095,1832,4209,05A107,0,1,26,,126,,,
3376,โฉนด,2209,1831,54,05A108,0,1,20,,120,,,
3377,โฉนด,60334,1827,6195,05A109,0,2,0,,200,,,
3378,โฉนด,20090,1816,4204,05A110,0,1,4,,104,,,
3379,โฉนด,20089,1817,4203,05A111,0,1,3,103,,,,
3380,โฉนด,20088,1818,4202,05A112,0,1,3,,103,,,
3381,โฉนด,20087,1819,4201,05A113,0,1,3,,103,,,
3382,โฉนด,20086,1820,4200,05A114,0,1,3,,103,,,
3383,โฉนด,20085,1821,4199,05A115,0,1,3,,103,,,
3384,โฉนด,20084,1822,6516,05A116,0,1,2,,102,,,
3385,โฉนด,20083,1823,4197,05A117,0,1,3,,103,,,
3386,โฉนด,20082,1824,4196,05A118,0,1,3,103,,,,
3387,โฉนด,20081,1825,6297,05A119,0,1,3,,103,,,
3388,โฉนด,90556,2129,10155,05A120,1,0,13,413,,,,
3389,โฉนด,8945,1889,1365,05A121,1,0,12,412,,,,
3390,โฉนด,8946,1888,1366,05A122,0,3,80.4,,380.4,,,
3391,โฉนด,24351,1887,4338,05A123,0,0,51.2,,51.2,,,
3392,โฉนด,13609,1886,4015,05A124,1,0,27.1,,427.1,,,
3393,โฉนด,11667,1885,1760,05A125,0,1,95,,186,9,,
3394,โฉนด,28837,1899,4933,05A127,0,0,63,,63,,,
3395,โฉนด,87893,2128,13382,05A127/001,0,0,63,,63,,,
3396,โฉนด,26514,1900,4401,05A128,0,0,82.9,,82.9,,,
3397,โฉนด,26515,1901,4402,05A129,0,0,72.7,,72.7,,,
3398,โฉนด,65905,109,6354,05A129/002,0,0,72.6,72.6,,,,
3399,โฉนด,25305,1902,4363,05A130,0,1,42,,142,,,
3400,โฉนด,25584,1903,4384,05A131,0,0,47.1,,47.1,,,
3401,โฉนด,125745,2147,12359,05A131/001,0,0,47.1,,47.1,,,
3402,โฉนด,8943,1904,1363,05A132,0,0,94.2,,94.2,,,
3403,โฉนด,25583,1905,4383,05A133,0,0,73.6,,73.6,,,
3404,โฉนด,25582,1906,4382,05A134,0,0,73.1,,73.1,,,
3405,โฉนด,25581,1907,4381,05A135,0,0,72.7,,72.7,,,
3406,โฉนด,8942,1908,1362,05A136,0,0,70.5,,,,70.5,
3407,โฉนด,130560,2159,13477,05A136/003,0,0,77,,,,77,
3408,โฉนด,130561,2160,13478,05A136/004,0,0,77,,,,77,
3409,โฉนด,130562,2161,13479,05A136/005,0,0,79.3,,,,79.3,
3410,โฉนด,130563,2162,13480,05A136/006,0,0,87.7,,,,87.7,
3411,โฉนด,130564,2163,13481,05A136/007,0,1,9.3,,,,109.3,
3412,โฉนด,10600,1891,6046,05A137,0,1,57,157,,,,
3413,โฉนด,1892,736,1268,05B001,0,1,68,,,168,,
3414,โฉนด,1327,737,1269,05B002,0,1,50.8,,,150.8,,
3415,โฉนด,2767,739,1270,05B003,0,0,81,,,,,81
3416,โฉนด,8024,738,2360,05B003/001,0,0,74.5,,,74.5,,
3416,โฉนด,14696,740,1271,05B004,0,0,35.6,,,35.6,,
3416,โฉนด,45810,741,3858,05B004/001,0,0,18.7,,18.7,,,
3416,โฉนด,45811,742,3859,05B004/002,0,0,18.3,,,,,18.3
3417,โฉนด,78854,10,4542,05B004/003,0,0,76.6,,,76.6,,
3418,โฉนด,2410,750,1634,05B005,0,2,35.1,,,235.1,,
3419,โฉนด,2249,749,1273,05B006,0,0,76.7,,76.7,,,
3420,โฉนด,1160,748,1272,05B007,0,0,30.9,,,,,30.9
3421,โฉนด,46296,744,3861,05B007/002,0,0,25.6,,,,,25.6
3422,โฉนด,46297,745,3862,05B007/003,0,0,24.8,,,,,24.8
3423,โฉนด,46298,746,3863,05B007/004,0,0,23.8,,,,,23.8
3424,โฉนด,46299,747,3864,05B007/005,0,0,25.3,,,,,25.3
3425,โฉนด,2405,1686,1683,05B008,0,2,10.2,,210.2,,,
3426,โฉนด,1455,1685,1684,05B009,0,0,89.1,,89.1,,,
3427,โฉนด,10570,1684,2447,05B010,0,0,28.9,,,,28.9,
3428,โฉนด,1145,751,1274,05B011,0,0,42.4,,,,,42.4
3429,โฉนด,64038,37,4108,05B011/001,0,1,31.7,,131.7,,,
3430,โฉนด,64037,76,4107,05B011/002,0,0,8.8,,8.8,,,
3431,โฉนด,1144,1687,1275,05B012,0,1,92.1,,192.1,,,
3432,โฉนด,47962,752,3880,05B012/001,0,0,35.8,,,35.8,,
3433,โฉนด,75139,7,4448,05B012/002,0,0,36.8,,,36.8,,
3434,โฉนด,1133,1688,1277,05B013,0,2,7.1,,207.1,,,
3435,โฉนด,1134,1689,1276,05B014,0,0,33.9,,,,,33.9
3436,โฉนด,68636,2684,4334,05B014/001,0,0,67.4,,67.4,,,
3437,โฉนด,68637,2685,4335,05B014/002,0,0,54.6,,54.6,,,
3438,โฉนด,98055,24,4936,05B014/003,0,0,33.9,,33.9,,,
3439,โฉนด,2088,1683,1278,05B016,0,2,36.1,,,,236.1,
3440,โฉนด,1131,1680,1279,05B017,0,0,22.6,22.6,,,,
3441,โฉนด,29018,1682,3467,05B017/001,0,0,61.8,,,,61.8,
3442,โฉนด,29019,1681,3468,05B017/002,0,0,33.3,,33.3,,,
3443,โฉนด,29187,1678,3593,05B017/003,0,0,15,,,,,15
3444,โฉนด,44347,1679,3807,05B017/004,0,0,15,,,,,15
3445,โฉนด,80864,173,4568,05B017/005,0,0,10.1,,10.1,,,
3446,โฉนด,80865,174,4569,05B017/006,0,0,9.3,,9.3,,,
3447,โฉนด,1920,1677,1280,05B018,0,3,92.1,,,,392.1,
3448,โฉนด,134206,2775,6105,05B018/001,0,0,46,,,,,46
3449,โฉนด,134207,2776,5961,05B018/002,0,0,29.6,,,,,29.6
3450,โฉนด,134208,2777,5962,05B018/003,0,0,29.4,,,29.4,,
3451,โฉนด,134209,2778,5963,05B018/004,0,0,29.1,,,,,29.1
3452,โฉนด,134210,2779,5964,05B018/005,0,0,28.5,,,,,28.5
3453,โฉนด,134211,2780,5965,05B018/006,0,0,28.3,,,,,28.3
3454,โฉนด,134212,2781,5966,05B018/007,0,0,28.1,,,,,28.1
3455,โฉนด,134213,2782,5967,05B018/008,0,0,59,,,,,59
3456,โฉนด,1256,1675,1281,05B020,1,3,21.4,,,,721.4,
3457,โฉนด,2685,1667,1694,05B023,0,1,42.8,,,56.25,86.55,
3458,โฉนด,10134,1663,2400,05B024,0,1,34.8,,134.8,,,
3459,โฉนด,2686,1662,1695,05B025,0,1,33.8,,,,133.8,
3460,โฉนด,10135,1657,2401,05B026,0,1,68.1,,,,168.1,
3461,โฉนด,1168,1656,1692,05B027,0,1,26,126,,,,
3462,โฉนด,1188,1653,1686,05B028,0,0,96.8,96.8,,,,
3463,โฉนด,19781,1652,3128,05B029,0,1,33.6,,133.6,,,
3464,โฉนด,19782,1647,3129,05B030,0,1,21,,121,,,
3465,โฉนด,7546,1673,2160,05B032,0,1,12.8,,112.8,,,
3466,โฉนด,7545,1672,2159,05B033,0,0,64.6,,64.6,,,
3467,โฉนด,7547,1671,2161,05B034,0,0,23.4,,23.4,,,
3468,โฉนด,2421,1669,1282,05B035,0,1,55.8,,155.8,,,
3469,โฉนด,1225,1666,1283,05B036,0,2,99.1,,299.1,,,
3470,โฉนด,1172,1664,1284,05B037,0,1,73.7,,173.7,,,
3471,โฉนด,27646,1665,3539,05B037/001,0,0,45.1,,45.1,,,
3472,โฉนด,1308,1661,1285,05B038,0,1,69.7,,169.7,,,
3473,โฉนด,1167,1660,1286,05B039,0,1,41.8,,,141.8,,
3474,โฉนด,8502,1659,2338,05B040,0,0,43.5,,,,43.5,
3475,โฉนด,1983,1658,1287,05B041,0,1,88.9,,188.9,,,
3476,โฉนด,1075,1655,1288,05B042,0,0,81,,81,,,
3477,โฉนด,62045,93,4004,05B042/001,0,1,40.4,,140.4,,,
3478,โฉนด,87756,95,4801,05B042/002,0,0,77.2,,77.2,,,
3479,โฉนด,87755,94,4800,05B042/004,0,1,44,,144,,,
3480,โฉนด,1700,1654,1289,05B043,0,2,46.7,,246.7,,,
3481,โฉนด,1164,1651,1290,05B044,0,3,24.3,324.3,324.3,,,
3482,โฉนด,2771,331,1885,05B044/001,0,0,19.2,19.2,,,,19.2
3483,โฉนด,19783,1648,3130,05B045,0,0,68.4,68.4,68.4,,,
3484,โฉนด,66135,2530,4169,05B045/001,0,0,68.5,68.5,68.5,,,
3485,โฉนด,1202,1649,1291,05B046,0,1,32.4,132.4,132.4,,,
3486,โฉนด,19784,1644,3131,05B047,0,0,24.7,24.7,103,,,
3487,โฉนด,2136,1782,1292,05B048,0,0,77,77,77,,,
3488,โฉนด,19785,1645,3125,05B049,0,0,24.7,24.7,24.7,,,
3489,โฉนด,2135,1646,1299,05B050,0,1,7,107,107,,,
3490,โฉนด,9348,1643,2393,05B051,1,0,5,405,385,20,,
3491,โฉนด,1959,1642,1293,05B052,1,0,6.7,406.7,389.5,16,,
3492,โฉนด,2495,1641,1294,05B053,0,1,35,,,,135,
3493,โฉนด,1582,1639,1687,05B054,0,1,24.3,,124.3,,,
3494,โฉนด,2149,1640,1295,05B055,0,1,90.4,,190.4,,,
3495,โฉนด,1736,1638,1688,05C001,0,3,11,,311,,,
3496,โฉนด,1045,1636,1296,05C002,0,2,37.8,,237.8,,,
3497,โฉนด,2321,1637,1774,05C003,0,0,37.4,,37.4,,,
3498,โฉนด,1014,1635,1297,05C004,0,1,87.1,187.1,,,,
3499,โฉนด,135244,2783,6062,05C004/001,0,0,32.6,,,32.6,,
3500,โฉนด,135245,2784,6063,05C004/002,0,0,21.3,,,21.3,,
3501,โฉนด,135246,2785,6064,05C004/003,0,0,20.9,,,20.9,,
3502,โฉนด,135247,2786,6065,05C004/004,0,0,20.4,,,20.4,,
3503,โฉนด,1007,1634,1298,05C005,0,1,90.2,,167.5,22.75,,
3504,โฉนด,2710,1633,1871,05C006,0,1,0.5,,10.5,,,
3505,โฉนด,2711,1632,1872,05C007,0,0,78.5,,,78.5,,
3506,โฉนด,1008,1631,1300,05C008,0,1,37.4,,137.4,,,
3507,โฉนด,1009,1630,1301,05C009,0,0,16.9,,16.9,,,
3508,โฉนด,45819,1629,3856,05C009/001,0,0,16.1,,16.1,,,
3509,โฉนด,45818,1628,3855,05C009/002,0,0,16.6,,16.6,,,
3510,โฉนด,45817,1627,3854,05C009/003,0,0,16.6,,16.6,,,
3511,โฉนด,45816,1626,3853,05C009/004,0,0,16.8,,16.8,,,
3512,โฉนด,45812,1625,3849,05C009/005,0,0,30.9,,,,,30.9
3513,โฉนด,45813,1624,3850,05C009/006,0,0,17.3,,,,,17.3
3514,โฉนด,45814,1623,3851,05C009/007,0,0,17.3,,17.3,,,
3515,โฉนด,45815,1622,3852,05C009/008,0,0,18.2,,18.2,,,
3516,โฉนด,1078,1621,1302,05C011,0,1,39.1,,121.1,18,,
3517,โฉนด,1126,2038,1303,05C012,0,3,62.9,362.9,,,,
3518,โฉนด,85149,2112,4708,05C012/001,0,3,61.9,,,361.9,,
3519,โฉนด,1016,2040,1304,05C014,0,2,55.9,,255.9,,,
3520,โฉนด,1058,2041,1315,05C015,0,1,34.4,,134.4,,,
3521,โฉนด,1059,2042,1316,05C016,0,1,25.2,,125.2,,,
3522,โฉนด,1063,2043,1317,05C017,0,1,20.9,,114.9,6,,
3523,โฉนด,107736,92,5046,05C017/001,0,0,12,,12,,,
3524,โฉนด,1002,2044,1318,05C018,0,1,31.8,,131.8,,,
3525,โฉนด,1110,2045,1319,05C019,0,0,76.5,76.5,,,,
3526,โฉนด,84967,44,4735,05C019/001,0,1,17.6,117.6,,,,
3527,โฉนด,84966,43,4734,05C019/002,0,0,35.2,,,,35.2,
3528,โฉนด,84969,35,4737,05C019/003,0,0,68.2,68.2,,,,
3529,โฉนด,84968,34,4736,05C019/004,0,0,17.3,,17.3,,,
3530,โฉนด,1042,388,1321,05C020,0,0,75.5,,75.5,,,
3531,โฉนด,84970,42,4732,05C020/001,0,0,56.9,,56.9,,,
3532,โฉนด,84971,33,4733,05C020/002,0,0,12,,12,,,
3533,โฉนด,1129,2046,1320,05C021,0,3,6,,306,,,
3534,,,,,,,,,,,,,
3535,โฉนด,1038,2047,1327,05C022,0,1,26.2,,126.2,,,
3536,,,,,,,,,,,,,
3537,โฉนด,1006,2048,1326,05C023,0,1,28.7,,128.7,,,
3538,โฉนด,1029,385,1325,05C024,0,1,12.4,112.4,,,,
3539,โฉนด,1019,380,1324,05C025,0,0,16.1,,,,16.1,
3540,โฉนด,54605,384,3971,05C025/001,0,0,16.2,,,,16.2,
3541,โฉนด,54606,383,3972,05C025/002,0,0,14.2,,,,14.2,
3542,โฉนด,54607,382,3973,05C025/003,0,0,13.9,,,,13.9,
3543,โฉนด,54608,381,3974,05C025/004,0,0,13.6,,,,13.6,
3544,โฉนด,54604,375,3970,05C025/005,0,0,15.4,,,,,15.4
3545,โฉนด,54603,376,3969,05C025/006,0,0,15.7,,,,,15.7
3546,โฉนด,54602,377,3968,05C025/007,0,0,15.6,,15.6,,,
3547,โฉนด,54601,378,3967,05C025/008,0,0,23.5,,,,,23.5
3548,โฉนด,136410,2788,6109,05C025/009,0,0,17.3,,,,,17.3
3549,โฉนด,1068,379,1323,05C026,0,0,21.2,,21.2,,,
3550,โฉนด,66758,2633,4200,05C026/001,0,0,13.8,,13.8,,,
3551,โฉนด,66759,2634,4201,05C026/002,0,0,14,,14,,,
3552,โฉนด,66760,2635,4202,05C026/003,0,0,14.1,,14.1,,,
3553,โฉนด,66757,2632,4199,05C026/004,0,0,21.2,,,,,21.2
3554,โฉนด,66756,2631,4198,05C026/005,0,0,14.9,,14.9,,,
3555,โฉนด,66755,2630,4197,05C026/006,0,0,14.4,,,,,14.4
3556,โฉนด,66754,2629,4196,05C026/007,0,0,14,,,,,14
3557,โฉนด,66753,2628,4195,05C026/008,0,0,22.3,,22.3,,,
3558,โฉนด,600,518,687,05C027,0,1,19.3,,119.3,,,
3559,โฉนด,1119,517,688,05C028,0,2,14.9,,,214.9,,
3560,โฉนด,,9,689,05C029,1,2,84.9,,,,684.9,
3561,โฉนด,1001,398,1305,05C030,0,0,47.9,,,47.9,,
3562,โฉนด,99916,44,4977,05C030/002,0,0,21.8,,,21.8,,
3563,โฉนด,99915,43,4976,05C030/003,0,0,24.1,,,24.1,,
3564,โฉนด,99914,42,4975,05C030/004,0,0,41.9,,,41.9,,
3565,โฉนด,1080,397,1306,05C031,0,1,38.9,,103.2,35.75,,
3566,โฉนด,1003,396,1307,05C032,0,0,87.7,,87.7,,,
3567,โฉนด,980,395,1308,05C033,0,0,79.1,,79.1,,,
3568,โฉนด,1098,393,1309,05C034,0,0,85.2,,85.2,,,
3569,โฉนด,1056,392,1312,05C035,0,0,89.5,,89.5,,,
3570,โฉนด,1057,389,1313,05C036,0,1,93.4,193.4,,,,
3571,โฉนด,1076,394,1310,05C037,0,0,66.1,,66.1,,,
3572,โฉนด,1047,391,1311,05C038,0,0,58.5,,,58.5,,
3573,โฉนด,78641,28,4514,05C038/001,0,0,23.6,,,23.6,,
3574,โฉนด,78642,29,4515,05C038/002,0,0,20.6,,,20.6,,
3575,โฉนด,78643,30,4516,05C038/003,0,0,22.2,,,22.2,,
3576,โฉนด,1039,390,1314,05C039,0,0,41.8,,41.8,,,
3577,โฉนด,2758,386,1322,05C040,4,2,83.1,"1,883.10",,,,
3578,โฉนด,975,387,1712,05C041,0,1,44.7,144.7,,,,
3579,โฉนด,18877,1600,4084,05C042,0,0,89.6,,89.6,,,
3580,โฉนด,127931,2769,13308,05C042/001,0,0,29.7,,29.7,,,
3581,โฉนด,18876,1599,4083,05C043,0,1,17,,117,,,
3582,โฉนด,18875,1598,4082,05C044,0,1,14,,114,,,
3583,โฉนด,18874,1597,4081,05C045,0,1,9,,109,,,
3584,โฉนด,18873,1596,5,05C046,0,1,0.2,100.2,,,,
3585,โฉนด,18886,1609,4093,05C047,0,1,0,,100,,,
3586,โฉนด,18887,1610,4094,05C048,0,1,2,,102,,,
3587,โฉนด,18888,1611,4095,05C049,0,1,5,,105,,,
3588,โฉนด,18889,1612,4096,05C050,0,1,0,,100,,,
3589,โฉนด,121546,1794,6476,05C051/001,0,0,92.1,92.1,,,,
3590,โฉนด,121547,1795,12074,05C051/002,0,1,14.6,,,,114.6,
3591,โฉนด,121548,1796,12075,05C051/003,0,3,55.6,,355.6,,,
3592,โฉนด,121545,115,12072,05C051/004,0,1,48.6,148.6,,,,
3593,โฉนด,121544,114,12071,05C051/005,0,1,65.4,165.4,,,,
3594,โฉนด,121543,1793,12070,05C051/006,0,0,83.1,83.1,,,,
3595,โฉนด,121542,1792,12069,05C051/007,0,1,64.3,164.3,,,,
3596,โฉนด,121541,1791,12068,05C051/008,0,1,21.8,121.8,,,,
3597,โฉนด,125075,2145,12276,05C051/009,0,1,0,100,,,,
3598,โฉนด,125076,2146,12277,05C051/010,0,1,0,100,,,,
3599,โฉนด,125077,2754,12278,05C051/011,0,1,0,100,,,,
3600,โฉนด,125078,2755,12279,05C051/012,0,1,0,100,,,,
3601,โฉนด,125074,2753,12275,05C051/013,0,0,82,82,,,,
3602,โฉนด,122660,2752,12168,05C051/014,0,0,82,82,,,,
3603,โฉนด,122659,2751,12167,05C051/015,0,0,82,,82,,,
3604,โฉนด,131244,2164,13521,05C051/016,0,0,83.1,83.1,,,,
3605,โฉนด,10408,1995,1494,05C052,0,1,0,,100,,,
3606,โฉนด,10409,1996,1495,05C053,0,1,0,,100,,,
3607,โฉนด,8666,1614,1330,05C054,0,1,0,,100,,,
3608,โฉนด,8665,1615,6281,05C055,0,1,0,,100,,,
3609,โฉนด,10494,1616,1499,05C056,0,1,0,,91.3,8.75,,
3670,โฉนด,10493,1617,1498,05C057,0,0,81,,81,,,
3671,โฉนด,10492,1618,1497,05C058,0,0,81,,81,,,
3672,โฉนด,8888,2001,1350,05C059,0,1,8,108,,,,
3673,โฉนด,8889,2000,1351,05C060,0,1,5,,,,105,
3674,โฉนด,8890,1999,1352,05C061,0,1,2,,102,,,
3675,โฉนด,8891,1998,1353,05C062,0,1,0,,100,,,
3676,โฉนด,8892,1997,1354,05C063,0,0,97,,97,,,
3677,โฉนด,25494,1619,4365,05C064,0,1,18,,118,,,
3678,โฉนด,8671,1620,6194,05C065,0,0,36.2,,36.2,,,
3679,โฉนด,10351,2009,1451,05C066,0,1,5.3,,105.3,,,
3680,โฉนด,10350,2010,1450,05C067,0,1,6.4,,106.4,,,
3681,โฉนด,10349,,,05C068,0,1,7.6,,107.6,,,
3682,โฉนด,10348,2012,1448,05C069,0,1,14.2,,114.2,,,
3683,โฉนด,10347,2013,1447,05C070,0,0,67.2,,67.2,,,
3684,โฉนด,19451,2014,4168,05C071,0,0,29.5,,29.5,,,
3685,โฉนด,10360,2020,1456,05C072,0,1,7,,107,,,
3686,โฉนด,10361,2021,1455,05C073,0,1,4,,104,,,
3687,โฉนด,10362,2022,1454,05C074,0,1,8.4,,108.4,,,
3688,โฉนด,10363,2023,1453,05C075,0,1,11.7,,111.7,,,
3689,โฉนด,10367,2027,1462,05C076,0,1,21.1,,121.1,,,
3690,โฉนด,10366,2026,1461,05C077,0,0,89.2,,89.2,,,
3691,โฉนด,10365,2025,6298,05C078,0,1,14.2,,114.2,,,
3692,โฉนด,10364,2024,1459,05C079,0,1,16.8,,116.8,,,
3693,โฉนด,10981,2031,1562,05C080,0,1,3.5,,,,103.5,
3694,โฉนด,10980,2032,1561,05C081,0,0,99.3,,,,99.3,
3695,โฉนด,10979,2033,1560,05C082,0,1,7.6,107.6,,,,
3696,โฉนด,10976,2037,6469,05C083,0,1,8.4,,108.4,,,
3697,โฉนด,10977,2036,1558,05C084,0,0,88,,,,88,
3698,โฉนด,1816,2034,2,05C085,2,0,23.3,823.3,,,,
3699,โฉนด,10983,2035,1564,05C085/001,0,0,89.9,,89.9,,,
3700,โฉนด,18881,1604,4088,05C088,0,1,52,,152,,,
3701,โฉนด,18880,1603,4087,05C089,0,1,35,,135,,,
3702,โฉนด,18879,1602,4086,05C090,0,1,12,,112,,,
3703,โฉนด,18878,1601,4085,05C091,0,1,13,,113,,,
3704,โฉนด,18882,1989,4089,05C092,0,0,92,92,,,,
3705,โฉนด,18883,1606,6299,05C093,0,0,94,94,,,,
3706,โฉนด,18884,1607,6300,05C094,0,0,99,99,,,,
3707,โฉนด,18885,1608,4092,05C095,0,1,2,,102,,,
3708,โฉนด,8737,1988,1338,05C096,0,1,16,,,116,,
3709,โฉนด,10403,1990,1489,05C097,0,1,0,,100,,,
3710,โฉนด,10404,1991,1490,05C097/001,0,1,0,,100,,,
3711,โฉนด,10405,1992,1491,05C097/002,0,1,0,,100,,,
3712,โฉนด,10406,1993,1492,05C097/003,0,1,0,,100,,,
3713,โฉนด,10407,1994,1493,05C097/004,0,1,0,,100,,,
3714,โฉนด,8738,1987,6513,05C098,0,1,4,,104,,,
3715,โฉนด,8664,2005,6510,05C099,0,1,8,,108,,,
3716,โฉนด,8668,2004,6512,05C100,0,1,16,,116,,,
3717,โฉนด,8669,2003,1333,05C101,0,1,13,,,,113,
3718,โฉนด,8670,2002,1334,05C102,0,1,11,,111,,,
3719,โฉนด,8667,1986,1331,05C103,0,1,12,,111,,,
3720,โฉนด,10354,2006,1464,05C104,0,0,99.4,,99.4,,,
3721,โฉนด,10353,2007,1465,05C105,0,0,92.5,,92.5,,,
3722,โฉนด,10352,2008,1452,05C106,0,1,4.2,,104.2,,,
3723,โฉนด,10781,1977,1544,05C107,0,0,96.2,,96.2,,,
3724,โฉนด,10782,1978,1545,05C108,0,0,99,,99,,,
3725,โฉนด,8739,1979,6515,05C109,0,1,39,,139,,,
3726,โฉนด,10780,1976,1543,05C110,0,1,30.7,,130.7,,,
3727,โฉนด,10784,1983,1547,05C111,0,1,6.5,,104.5,2,,
3728,โฉนด,10783,1982,1546,05C112,0,0,96.5,,96.5,,,
3729,โฉนด,10355,1981,1467,05C113,0,1,17.5,,117.5,,,
3730,โฉนด,10356,1980,1468,05C114,0,0,91.3,,75.3,16,,
3731,โฉนด,10357,2016,1466,05C115,0,1,4.6,,,,104.6,
3732,โฉนด,10358,2018,1458,05C116,0,0,68.6,,,,68.6,
3733,โฉนด,,,,05C117,0,0,89.3,,89.3,,,
3734,โฉนด,10779,1975,1542,05C118,0,1,35.6,,135.6,,,
3735,โฉนด,10771,1967,1535,05C119,0,1,2.9,,102.9,,,
3736,โฉนด,10765,1966,1533,05C120,0,1,29.6,,129.6,,,
3737,โฉนด,10759,1957,1548,05C121,0,1,7.6,,107.6,,,
3738,โฉนด,24287,1465,4318,05C122,0,0,10.9,,10.9,,,
3739,โฉนด,10752,1956,1516,05C123,0,1,42.9,,142.9,,,
3740,โฉนด,10368,2028,6056,05C124,0,0,98.1,,98.1,,,
