ที่,ประเภทที่ดิน,เลขที่เอกสารสิทธิ์,เลขที่ดิน,หน้าสำรวจ,รหัสแปลงที่ดิน,ไร่,งาน,ตร.ว.,ประกอบเกษตรกรรม (ตร.ว.),อยู่อาศัย (ตร.ว.),อื่น ๆ (ตร.ว.),ว่างเปล่า/ไม่ทำประโยชน์ (ตร.ว.),ใช้ประโยชน์หลากหลาย (ตร.ว.),ลักษณะการทำประโยชน์
2493,โฉนด,10197.0,610,2423,02E036,4,0,-,-,-,-,1600.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2496,โฉนด,10346.0,846,2439,04A161,0,1,49.5,-,-,-,149.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2507,โฉนด,10357.0,2016,1466,05C115,0,1,4.6,-,-,-,104.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2508,โฉนด,10358.0,2018,1458,05C116,0,0,68.6,-,-,-,68.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2585,โฉนด,10777.0,1973,1540,05C133,0,2,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2586,โฉนด,10778.0,1974,1541,05C125,0,0,60.0,-,-,-,60.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2617,โฉนด,10926.0,1089,2494,03D036,0,1,35.9,-,-,-,135.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2619,โฉนด,10928.0,1054,2511,03D020,0,2,40.1,-,-,-,240.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2623,โฉนด,10934.0,1094,2497,03D054,0,1,34.2,-,-,-,134.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2624,โฉนด,10935.0,1095,2498,03D055,0,1,34.5,-,-,-,134.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2629,โฉนด,10940.0,1085,2503,03D039,0,1,34.8,-,-,-,134.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2640,โฉนด,10954.0,1074,2480,03D048,0,3,97.0,-,-,-,397.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2644,โฉนด,10960.0,1062,2506,03D028,0,0,48.1,-,-,-,48.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2645,โฉนด,10961.0,1063,2485,03D029,0,1,26.4,-,-,-,126.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2646,โฉนด,10962.0,1064,2486,03D030,0,1,22.9,-,-,-,122.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2652,โฉนด,10977.0,2036,1558,05C084,0,0,88.0,-,-,-,88.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2654,โฉนด,10980.0,2032,1561,05C081,0,0,99.3,-,-,-,99.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2655,โฉนด,10981.0,2031,1562,05C080,0,1,3.5,-,-,-,103.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2656,โฉนด,10982.0,2030,1563,05C132,0,1,16.9,-,-,-,116.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2671,โฉนด,11051.0,600,2534,02E002,0,0,40.0,-,-,-,40.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2685,โฉนด,11065.0,629,2548,02D020,0,1,3.3,-,-,-,103.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2692,โฉนด,11073.0,634,2556,02D027,0,1,2.3,-,-,-,102.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2693,โฉนด,11075.0,636,2558,02D032,0,1,2.7,-,-,-,102.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2694,โฉนด,11076.0,637,2559,02D033,0,1,3.2,-,-,-,103.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2696,โฉนด,11078.0,639,2561,02D035,0,1,4.3,-,-,-,104.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2706,โฉนด,11119.0,1412,1579,03F047,0,0,58.5,-,-,-,58.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2714,โฉนด,11159.0,647,2589,02D025,0,1,29.2,-,-,-,129.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2715,โฉนด,11160.0,646,2590,02D026,0,1,33.5,-,-,-,133.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2716,โฉนด,11161.0,645,2591,02D028,0,1,8.0,-,-,-,108.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2717,โฉนด,11162.0,644,2592,02D030,0,1,19.7,-,-,-,119.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2718,โฉนด,11163.0,643,2593,02D031,0,1,31.4,-,-,-,131.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2719,โฉนด,11164.0,642,2594,02D036,0,1,37.4,-,-,-,137.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2720,โฉนด,11165.0,641,2595,02D037,0,1,49.9,-,-,-,149.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2735,โฉนด,11191.0,815,2621,02E100,0,1,28.9,-,-,-,128.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2740,โฉนด,11196.0,832,2626,02E105,0,1,21.3,-,-,-,121.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2741,โฉนด,11197.0,831,2627,02E106,0,1,22.8,-,-,-,122.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2742,โฉนด,11198.0,830,2628,02E107,0,1,24.4,-,-,-,124.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2743,โฉนด,11199.0,829,2629,02E108,0,1,25.9,-,-,-,125.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2745,โฉนด,11201.0,827,2631,02E110,0,1,27.6,-,-,-,127.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2746,โฉนด,11202.0,826,2632,02E111,0,1,29.2,-,-,-,129.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2747,โฉนด,11203.0,825,2633,02E112,0,1,30.8,-,-,-,130.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2749,โฉนด,11205.0,824,2635,02E114,0,1,21.2,-,-,-,121.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2750,โฉนด,11206.0,834,2636,02E115,0,1,21.9,-,-,-,121.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2751,โฉนด,11207.0,835,2637,02E116,0,1,23.3,-,-,-,123.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2752,โฉนด,11208.0,836,2638,02E117,0,1,24.9,-,-,-,124.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2753,โฉนด,11209.0,837,2639,02E118,0,1,24.9,-,-,-,124.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2754,โฉนด,11210.0,838,2640,02E119,0,1,26.5,-,-,-,126.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2755,โฉนด,11211.0,839,2641,02E120,0,1,28.0,-,-,-,128.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2756,โฉนด,11212.0,840,2642,02E121,0,1,29.6,-,-,-,129.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2757,โฉนด,11213.0,841,2643,02E122,0,1,31.2,-,-,-,131.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2767,โฉนด,11223.0,851,2653,02E132,0,1,17.6,-,-,-,117.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2768,โฉนด,11224.0,852,2654,02E133,0,1,19.1,-,-,-,119.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2769,โฉนด,11225.0,853,2655,02E134,0,1,20.9,-,-,-,120.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2772,โฉนด,11228.0,856,2658,02E137,0,1,24.7,-,-,-,124.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2773,โฉนด,11229.0,857,2659,02E138,0,1,26.4,-,-,-,126.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2774,โฉนด,11230.0,858,2660,02E139,0,1,28.2,-,-,-,128.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2778,โฉนด,11234.0,652,2664,02D041,0,1,25.8,-,-,-,125.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2779,โฉนด,11235.0,653,2665,02D042,0,1,27.6,-,-,-,127.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2780,โฉนด,11236.0,654,2666,02D043,0,1,30.4,-,-,-,130.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2781,โฉนด,11237.0,655,2667,02D044,0,1,31.4,-,-,-,131.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2782,โฉนด,11238.0,664,2668,02D045,0,1,14.9,-,-,-,114.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2784,โฉนด,11240.0,662,2670,02D047,0,1,21.9,-,-,-,121.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2785,โฉนด,11241.0,661,2671,02D048,0,1,23.6,-,-,-,123.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2804,โฉนด,11260.0,805,2690,02D074,0,1,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2805,โฉนด,11261.0,808,2691,02D075,0,1,20.4,-,-,-,120.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2810,โฉนด,11266.0,806,2696,02D080,0,1,17.0,-,-,-,117.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2811,โฉนด,11267.0,807,2697,02D081,0,1,18.6,-,-,-,118.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2812,โฉนด,11268.0,631,2698,02D082,0,1,16.2,-,-,-,116.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2813,โฉนด,11269.0,632,2699,02D083,0,1,16.0,-,-,-,116.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2819,โฉนด,11275.0,642,2705,02D089,0,1,11.1,-,-,-,111.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2820,โฉนด,11276.0,641,2706,02D090,0,1,12.5,-,-,-,112.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2826,โฉนด,11282.0,941,2712,02E143,0,1,16.5,-,-,-,116.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2827,โฉนด,11283.0,940,2713,02E144,0,1,17.7,-,-,-,117.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2828,โฉนด,11284.0,939,2714,02E145,0,1,18.2,-,-,-,118.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2835,โฉนด,11294.0,946,2724,02E155,0,1,18.1,-,-,-,118.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2838,โฉนด,11297.0,949,2727,02E158,0,1,22.2,-,-,-,122.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2839,โฉนด,11298.0,950,2728,02E159,0,1,23.6,-,-,-,123.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2842,โฉนด,11313.0,861,2743,02E061,0,1,10.7,-,-,-,110.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2843,โฉนด,11314.0,862,2744,02E062,0,1,10.7,-,-,-,110.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2848,โฉนด,11319.0,867,2749,02E066,0,1,19.9,-,-,-,119.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2849,โฉนด,11320.0,868,2750,02E067,0,1,20.7,-,-,-,119.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2851,โฉนด,11322.0,870,2752,02E069,0,1,3.9,-,-,-,103.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2874,โฉนด,11427.0,1980,2778,06J015,0,1,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2877,โฉนด,11430.0,1978,2781,06J026,0,1,20.2,-,-,-,120.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2879,โฉนด,11432.0,1975,2783,06J027,0,1,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2880,โฉนด,11433.0,1974,2784,06J028,0,1,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2882,โฉนด,11435.0,1971,2786,06J029,0,1,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2884,โฉนด,11437.0,1970,2788,06J030,0,1,20.2,-,-,-,120.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2892,โฉนด,11446.0,1995,2797,06J034,0,1,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2894,โฉนด,11448.0,1996,2799,06J035,0,1,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2897,โฉนด,11451.0,1998,2802,06J045,0,1,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2905,โฉนด,11467.0,1957,2818,06G003,0,0,81.2,-,-,-,81.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2910,โฉนด,11472.0,2220,2823,06G008,0,1,20.8,-,-,-,120.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2912,โฉนด,11474.0,2218,2825,06G010,0,1,21.0,-,-,-,121.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2913,โฉนด,11475.0,2217,2826,06G011,0,1,20.8,-,-,-,120.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2915,โฉนด,11477.0,2211,2828,06G013,0,1,20.6,-,-,-,120.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2931,โฉนด,11494.0,2228,2845,06G031,0,1,19.8,-,-,-,119.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2933,โฉนด,11496.0,2231,2847,06G032,0,1,19.8,-,-,-,119.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2957,โฉนด,11520.0,2264,2871,06G055,0,2,38.8,-,-,-,238.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2984,โฉนด,11588.0,282,2917,05F022,0,0,89.2,-,-,-,89.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2994,โฉนด,11598.0,268,2927,05F032,0,1,6.7,-,-,-,106.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2995,โฉนด,11599.0,267,2928,05F033,0,0,54.9,-,-,-,54.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3002,โฉนด,11606.0,260,2935,05F040,0,1,16.6,-,-,-,116.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3009,โฉนด,11613.0,283,2942,05F047,0,0,72.1,-,-,-,72.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3011,โฉนด,11615.0,286,2944,05F049,0,1,1.8,-,-,-,101.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3018,โฉนด,11622.0,292,2951,05F056,0,1,10.7,-,-,-,110.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3020,โฉนด,11624.0,293,2953,05F058,0,1,17.9,-,-,-,117.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3024,โฉนด,11628.0,297,2957,05F062,0,1,11.3,-,-,-,111.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3025,โฉนด,11629.0,299,2958,05F063,0,1,14.8,-,-,-,114.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3027,โฉนด,11631.0,302,2960,05F065,0,1,13.3,-,-,-,113.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3028,โฉนด,11632.0,301,2961,05F066,0,1,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3031,โฉนด,11635.0,307,2964,05F069,0,1,15.1,-,-,-,115.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3118,โฉนด,18739.0,1932,4071,05A034,0,0,91.8,-,-,-,91.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3119,โฉนด,18740.0,1937,4072,05A046,0,0,27.7,-,-,-,27.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3120,โฉนด,18741.0,1936,4073,05A045,0,0,28.3,-,-,-,28.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3135,โฉนด,18837.0,1164,3038,03G013,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3136,โฉนด,18838.0,1165,3039,03G011,0,2,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3137,โฉนด,18839.0,1166,3040,03G009,0,2,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3144,โฉนด,18873.0,1596,5,05C046,0,1,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3182,โฉนด,19157.0,1167,3076,03G007,0,0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3212,โฉนด,19366.0,1170,3104,03G012,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3213,โฉนด,19367.0,1169,3105,03G010,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3270,โฉนด,20110.0,1802,4224,05A092,0,1,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3274,โฉนด,20114.0,1798,4228,05N040,0,1,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3275,โฉนด,20115.0,1797,4229,05N039,0,1,9.0,-,-,-,109.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3276,โฉนด,20116.0,1796,4230,05N038,0,1,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3283,โฉนด,20808.0,2032,3135,06J065,3,2,65.3,-,-,-,1465.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3289,โฉนด,20916.0,1239,3143,06C025,0,1,11.6,-,-,-,111.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3313,โฉนด,21668.0,1783,4277,05N056,0,2,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3315,โฉนด,21670.0,948,4279,05N042,0,1,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3317,โฉนด,21672.0,1790,4281,05N044,0,1,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3318,โฉนด,21673.0,1791,4282,05N045,0,1,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3326,โฉนด,21681.0,939,4290,05N033,0,1,3.0,-,-,-,103.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3327,โฉนด,21682.0,940,4291,05N032,0,1,4.0,-,-,-,104.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3328,โฉนด,21683.0,938,4292,05N031,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3329,โฉนด,21684.0,941,4293,05N030,0,1,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3380,โฉนด,24162.0,2084,3217,06E007,0,0,51.7,-,-,-,51.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3385,โฉนด,24268.0,934,4325,05N005,1,0,-,-,-,-,400.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3387,โฉนด,24271.0,913,4328,05N001,0,1,67.0,-,-,-,167.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3389,โฉนด,24273.0,914,4330,05N018,0,1,8.5,-,-,-,108.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3391,โฉนด,24275.0,919,4332,05N025,0,2,0.6,-,-,-,200.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3393,โฉนด,24277.0,946,4334,05N055,0,2,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3395,โฉนด,24279.0,922,4336,05N053,0,2,30.0,-,-,-,230.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3407,โฉนด,24502.0,2038,3244,06J060,0,1,83.5,-,-,-,183.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3408,โฉนด,24503.0,2037,3245,06J061,0,1,86.0,-,-,-,186.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3411,โฉนด,24507.0,2046,3249,06J071,0,1,97.8,-,-,-,197.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3413,โฉนด,24509.0,2044,3251,06J069,0,3,96.3,-,-,-,396.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3421,โฉนด,24518.0,2024,3260,06K026,0,1,89.0,-,-,-,189.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3422,โฉนด,24519.0,2025,3261,06K025,0,2,36.7,-,-,-,236.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3423,โฉนด,24520.0,2026,3262,06K024,1,0,17.6,-,-,-,417.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3427,โฉนด,24524.0,2030,3266,06K020,0,3,82.5,-,-,-,382.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3430,โฉนด,24527.0,2016,3269,06K004,0,2,1.8,-,-,-,201.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3431,โฉนด,24528.0,2015,3270,06K005,0,2,1.8,-,-,-,201.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3442,โฉนด,24540.0,2281,3282,06K017,0,1,96.5,-,-,-,196.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3464,โฉนด,25239.0,1101,3222,05K014,0,1,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3465,โฉนด,25240.0,1102,3223,05K015,0,1,3.0,-,-,-,103.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3508,โฉนด,25560.0,2474,3320,03F114,0,1,32.8,-,-,-,132.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3526,โฉนด,25680.0,2050,3360,06J075,0,1,93.5,-,-,-,193.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3528,โฉนด,25684.0,27,3349,03G023/001,1,2,78.4,-,-,-,678.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3537,โฉนด,25699.0,2354,3369,06F046/002,0,1,44.9,-,-,-,144.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3538,โฉนด,25700.0,2355,3370,06F046/003,0,1,25.3,-,-,-,125.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3597,โฉนด,26336.0,921,4566,05N052,0,3,-,-,-,-,300.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3632,โฉนด,26644.0,1068,3462,05K007/005,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3633,โฉนด,26645.0,1069,3463,05K007/006,0,0,98.0,-,-,-,98.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3634,โฉนด,26654.0,54,2621,02E163/005,0,2,50.0,-,-,-,250.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3647,โฉนด,26910.0,1326,3478,04D092/016,0,0,14.6,-,-,-,14.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3648,โฉนด,26911.0,1327,3479,04D092/017,0,0,14.7,-,-,-,14.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3649,โฉนด,26912.0,1328,3480,04D092/018,0,0,19.8,-,-,-,19.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3663,โฉนด,26930.0,1393,3452,01A009/002,0,0,82.5,-,-,-,82.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3664,โฉนด,26931.0,1394,3453,01A009/001,0,0,99.3,-,-,-,99.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3681,โฉนด,27114.0,1323,3499,03D068/001,0,0,35.3,-,-,-,35.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3688,โฉนด,27519.0,107,3522,06K034,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3689,โฉนด,27521.0,105,3524,06K032,0,1,0.7,-,-,-,100.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3707,โฉนด,27758.0,1231,3545,03E004/004,0,0,63.8,-,-,-,63.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3719,โฉนด,27931.0,1170,3638,05L039/018,0,1,73.4,-,-,-,173.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3744,โฉนด,28640.0,1574,5709,05M012/003,0,1,15.5,-,-,-,115.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3747,โฉนด,28689.0,2060,3569,06J085,0,0,96.7,-,-,-,96.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3755,โฉนด,28919.0,2074,3585,06J081,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3756,โฉนด,28920.0,2081,3586,06J082,0,1,46.7,-,-,-,146.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3761,โฉนด,28926.0,2058,3578,06J084,0,1,16.9,-,-,-,116.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3769,โฉนด,29016.0,2506,3561,03H096,0,2,37.4,-,-,-,237.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3770,โฉนด,29018.0,1682,3467,05B017/001,0,0,61.8,-,-,-,61.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3772,โฉนด,29021.0,2070,852,06J089,0,1,0.4,-,-,-,100.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3775,โฉนด,29028.0,2076,3583,06J091,0,1,0.5,-,-,-,100.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3789,โฉนด,29139.0,2476,3574,06L024,0,3,81.4,-,-,-,381.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3792,โฉนด,29142.0,2477,3575,06L025,1,1,70.4,-,-,-,570.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3843,โฉนด,29499.0,2289,3625,06L019/001,0,0,53.1,-,-,-,53.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3867,โฉนด,29679.0,1165,3665,05L040/008,0,1,17.7,-,-,-,117.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3868,โฉนด,29680.0,1164,3666,05L040/007,0,1,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3920,โฉนด,30593.0,752,889,05L079,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3922,โฉนด,30595.0,758,891,05L129,0,1,11.3,-,-,-,111.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3927,โฉนด,30600.0,777,6466,05L171,1,2,62.6,-,-,-,662.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3929,โฉนด,30602.0,89,898,05L219,0,3,64.1,-,-,-,364.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3947,โฉนด,30620.0,659,916,05L085,0,1,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3987,โฉนด,33820.0,246,3760,05I001/019,0,2,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3993,โฉนด,33826.0,236,3754,05I001/015,0,1,12.4,-,-,-,112.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4010,โฉนด,36212.0,917,5913,05N021,0,1,0.9,-,-,-,100.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4012,โฉนด,36214.0,915,5915,05N019,0,1,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4014,โฉนด,37520.0,106,3523,06K033,0,1,0.1,-,-,-,100.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4046,โฉนด,44738.0,796,6543,05L191,0,1,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4063,โฉนด,44834.0,795,953,05L190,0,1,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4065,โฉนด,44836.0,760,971,05L146,0,1,16.0,-,-,-,116.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4079,โฉนด,44912.0,774,947,05L168,0,1,11.9,-,-,-,111.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4081,โฉนด,44914.0,776,949,05L170,0,1,11.8,-,-,-,111.8,-,ว่างเปล่า/ไม่ทำประโยชน์
