ที่,ประเภทที่ดิน,เลขที่เอกสารสิทธิ์,เลขที่ดิน,หน้าสำรวจ,รหัสแปลงที่ดิน,ไร่,งาน,ตร.ว.,ประกอบเกษตรกรรม (ตร.ว.),อยู่อาศัย (ตร.ว.),อื่น ๆ (ตร.ว.),ว่างเปล่า/ไม่ทำประโยชน์ (ตร.ว.),ใช้ประโยชน์หลากหลาย (ตร.ว.),ลักษณะการทำประโยชน์
2006,โฉนด,121607,38,5187.0,03F103/001,0.0,0.0,63.2,-,-,-,63.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2007,โฉนด,121608,39,5188.0,03F103/002,0.0,0.0,64.0,-,-,-,64.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2018,โฉนด,25560,2474,3320.0,03F114,0.0,1.0,32.8,-,-,-,132.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2019,โฉนด,420,2472,562.0,03F115,0.0,1.0,99.8,-,-,-,199.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2022,โฉนด,1871,1119,1587.0,03G001,0.0,0.0,69.6,-,-,-,69.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2054,โฉนด,18839,1166,3040.0,03G009,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2055,โฉนด,19367,1169,3105.0,03G010,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2056,โฉนด,18838,1165,3039.0,03G011,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2057,โฉนด,19366,1170,3104.0,03G012,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2058,โฉนด,18837,1164,3038.0,03G013,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2068,โฉนด,25684,1182,3349.0,03G023/001,1.0,2.0,78.4,-,-,-,678.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2077,โฉนด,1911,1183,1529.0,03G024,1.0,3.0,51.3,-,-,-,751.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2078,โฉนด,2203,1184,53.0,03G025,0.0,3.0,56.7,-,-,-,356.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2081,โฉนด,2272,1188,1534.0,03G028,0.0,2.0,53.0,-,-,-,253.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2084,โฉนด,6443,1189,2088.0,03G030,0.0,1.0,60.1,-,-,-,160.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2086,โฉนด,1784,1191,1531.0,03G032,0.0,2.0,83.7,-,-,-,283.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2087,โฉนด,1782,1192,1532.0,03G033,0.0,2.0,78.0,-,-,-,278.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2088,โฉนด,1328,1226,1527.0,03G034,0.0,3.0,38.2,-,-,-,338.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2092,โฉนด,2023,1221,1526.0,03G037,0.0,3.0,54.1,-,-,-,354.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2099,โฉนด,2919,2485,1975.0,03G044,0.0,1.0,4.8,-,-,-,104.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2100,โฉนด,2916,2487,1972.0,03G045,0.0,1.0,4.8,-,-,-,104.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2111,โฉนด,2905,1239,1961.0,03G055,0.0,0.0,82.8,-,-,-,82.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2119,โฉนด,2907,2502,1963.0,03G056,0.0,1.0,70.7,-,-,-,170.7,-,ว่างเปล่า/ไม่ทำประโยชน์
2120,โฉนด,2908,2501,1964.0,03G057,0.0,1.0,32.5,-,-,-,132.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2122,โฉนด,736,2496,2894.0,03G059,0.0,2.0,19.9,-,-,-,219.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2143,โฉนด,1779,1246,1543.0,03G074,0.0,2.0,29.4,-,-,-,229.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2153,โฉนด,8233,622,1414.0,03h002,0.0,0.0,98.8,-,-,-,98.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2154,โฉนด,232,1486,430.0,03h003,0.0,1.0,5.3,-,-,-,105.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2156,โฉนด,2389,2192,1777.0,03h005,0.0,0.0,40.0,-,-,-,40.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2164,โฉนด,237,2411,425.0,03h010,0.0,1.0,6.6,-,-,-,106.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2176,โฉนด,392,2424,543.0,03h020,0.0,0.0,78.0,-,-,-,78.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2211,โฉนด,111517,24,5053.0,03h044/002,0.0,0.0,70.0,-,-,-,70.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2212,โฉนด,111518,25,5054.0,03h044/003,0.0,0.0,60.0,-,-,-,60.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2274,โฉนด,86501,10,4754.0,03h092,0.0,1.0,32.6,-,-,-,132.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2278,โฉนด,29016,2506,3561.0,03h096,0.0,2.0,37.4,-,-,-,237.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2303,โฉนด,1229,2342,16.0,04A020,0.0,1.0,93.0,-,-,-,193.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2347,โฉนด,123,2304,334.0,04A063,0.0,0.0,75.6,-,-,-,75.6,-,ว่างเปล่า/ไม่ทำประโยชน์
2348,โฉนด,139219,2732,6243.0,04A063/001,0.0,0.0,91.3,-,-,-,91.3,-,ว่างเปล่า/ไม่ทำประโยชน์
2349,โฉนด,139218,2731,6242.0,04A063/002,0.0,0.0,89.8,-,-,-,89.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2350,โฉนด,139217,2730,6241.0,04A063/003,0.0,0.0,89.8,-,-,-,89.8,-,ว่างเปล่า/ไม่ทำประโยชน์
2351,โฉนด,139216,2729,6240.0,04A063/004,0.0,0.0,30.0,-,-,-,30.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2352,โฉนด,139215,2728,6239.0,04A063/005,0.0,0.0,20.0,-,-,-,20.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2353,โฉนด,139214,2727,6238.0,04A063/006,0.0,0.0,20.0,-,-,-,20.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2354,โฉนด,139213,2726,6237.0,04A063/007,0.0,0.0,20.0,-,-,-,20.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2355,โฉนด,139212,2725,6236.0,04A063/008,0.0,0.0,20.0,-,-,-,20.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2437,โฉนด,26,2098,37.0,04A108,0.0,0.0,53.9,-,-,-,53.9,-,ว่างเปล่า/ไม่ทำประโยชน์
2448,โฉนด,18,2101,28.0,04A111,0.0,1.0,81.2,-,-,-,181.2,-,ว่างเปล่า/ไม่ทำประโยชน์
2470,โฉนด,8321,2383,2331.0,04A125,0.0,0.0,55.4,-,-,-,55.4,-,ว่างเปล่า/ไม่ทำประโยชน์
2475,โฉนด,24282,830,3235.0,04A130,0.0,0.0,18.1,-,-,-,18.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2510,โฉนด,78523,21,4526.0,04A159/004,0.0,0.0,49.0,-,-,-,49.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2511,โฉนด,90,845,310.0,04A160,0.0,1.0,40.0,-,-,-,140.0,-,ว่างเปล่า/ไม่ทำประโยชน์
2512,โฉนด,10346,846,2439.0,04A161,0.0,1.0,49.5,-,-,-,149.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2636,โฉนด,1040,618,116.0,04B089,1.0,1.0,83.1,-,-,-,583.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2642,โฉนด,726,614,126.0,04B095,0.0,0.0,27.1,-,-,-,27.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2801,โฉนด,355,706,287.0,04C056,0.0,0.0,72.5,-,-,-,72.5,-,ว่างเปล่า/ไม่ทำประโยชน์
2848,โฉนด,155,793,230.0,04C096,0.0,0.0,73.1,-,-,-,73.1,-,ว่างเปล่า/ไม่ทำประโยชน์
2971,โฉนด,781,1307,142.0,04D024,0.0,1.0,8.2,-,-,-,108.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3014,โฉนด,775,1353,150.0,04D053,0.0,0.0,35.3,-,-,-,35.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3015,โฉนด,773,1354,151.0,04D054,0.0,0.0,47.5,-,-,-,47.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3074,โฉนด,26910,1326,3478.0,04D092/016,0.0,0.0,14.6,-,-,-,14.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3075,โฉนด,26911,1327,3479.0,04D092/017,0.0,0.0,14.7,-,-,-,14.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3076,โฉนด,26912,1328,3480.0,04D092/018,0.0,0.0,19.8,-,-,-,19.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3087,โฉนด,179,1579,212.0,04D099,0.0,0.0,30.6,-,-,-,30.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3088,โฉนด,100123,41,4982.0,04D099/001,0.0,0.0,37.5,-,-,-,37.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3089,โฉนด,100124,42,4983.0,04D099/002,0.0,0.0,34.8,-,-,-,34.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3143,โฉนด,89896,2764,4839.0,04D148/004,0.0,2.0,11.8,-,-,-,211.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3144,โฉนด,89895,2763,4838.0,04D148/005,0.0,1.0,85.4,-,-,-,185.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3181,โฉนด,161,1674,166.0,04D182,0.0,0.0,66.0,-,-,-,66.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3192,โฉนด,92578,26,4875.0,04D190/001,0.0,0.0,23.6,-,-,-,23.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3193,โฉนด,92577,25,4874.0,04D190/002,0.0,0.0,22.4,-,-,-,22.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3194,โฉนด,92576,24,4873.0,04D190/003,0.0,0.0,25.1,-,-,-,25.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3196,โฉนด,92574,22,4871.0,04D190/005,0.0,0.0,23.4,-,-,-,23.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3197,โฉนด,92575,23,4872.0,04D190/006,0.0,0.0,43.9,-,-,-,43.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3205,โฉนด,72016,2,7422.0,05A002/002,0.0,0.0,59.1,-,-,-,59.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3258,โฉนด,18739,1932,4071.0,05A034,0.0,0.0,91.8,-,-,-,91.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3264,โฉนด,54594,1927,6081.0,05A037/003,0.0,0.0,11.4,-,-,-,11.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3284,โฉนด,18741,1936,4073.0,05A045,0.0,0.0,28.3,-,-,-,28.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3285,โฉนด,65721,104,6283.0,05A045/001,0.0,0.0,21.7,-,-,-,21.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3286,โฉนด,65720,103,6282.0,05A045/002,0.0,0.0,21.7,-,-,-,21.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3287,โฉนด,65719,102,6281.0,05A045/003,0.0,0.0,21.6,-,-,-,21.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3288,โฉนด,65718,101,6280.0,05A045/004,0.0,0.0,10.8,-,-,-,10.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3289,โฉนด,18740,1937,4072.0,05A046,0.0,0.0,27.7,-,-,-,27.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3290,โฉนด,65722,105,6284.0,05A046/001,0.0,0.0,10.8,-,-,-,10.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3291,โฉนด,65723,106,6285.0,05A046/002,0.0,0.0,21.5,-,-,-,21.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3292,โฉนด,65724,107,6286.0,05A046/003,0.0,0.0,21.5,-,-,-,21.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3293,โฉนด,65725,108,6287.0,05A046/004,0.0,0.0,21.4,-,-,-,21.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3317,โฉนด,409,2083,674.0,05A067,0.0,0.0,78.4,-,-,-,78.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3360,โฉนด,20110,1802,4224.0,05A092,0.0,1.0,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3406,โฉนด,8942,1908,1362.0,05A136,0.0,0.0,70.5,-,-,-,70.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3407,โฉนด,130560,2159,13477.0,05A136/003,0.0,0.0,77.0,-,-,-,77.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3408,โฉนด,130561,2160,13478.0,05A136/004,0.0,0.0,77.0,-,-,-,77.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3409,โฉนด,130562,2161,13479.0,05A136/005,0.0,0.0,79.3,-,-,-,79.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3410,โฉนด,130563,2162,13480.0,05A136/006,0.0,0.0,87.7,-,-,-,87.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3411,โฉนด,130564,2163,13481.0,05A136/007,0.0,1.0,9.3,-,-,-,109.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3427,โฉนด,10570,1684,2447.0,05B010,0.0,0.0,28.9,-,-,-,28.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3439,โฉนด,2088,1683,1278.0,05B016,0.0,2.0,36.1,-,-,-,236.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3441,โฉนด,29018,1682,3467.0,05B017/001,0.0,0.0,61.8,-,-,-,61.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3447,โฉนด,1920,1677,1280.0,05B018,0.0,3.0,92.1,-,-,-,392.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3456,โฉนด,1256,1675,1281.0,05B020,1.0,3.0,21.4,-,-,-,721.4,-,ว่างเปล่า/ไม่ทำประโยชน์
3459,โฉนด,2686,1662,1695.0,05B025,0.0,1.0,33.8,-,-,-,133.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3460,โฉนด,10135,1657,2401.0,05B026,0.0,1.0,68.1,-,-,-,168.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3474,โฉนด,8502,1659,2338.0,05B040,0.0,0.0,43.5,-,-,-,43.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3492,โฉนด,2495,1641,1294.0,05B053,0.0,1.0,35.0,-,-,-,135.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3527,โฉนด,84966,43,4734.0,05C019/002,0.0,0.0,35.2,-,-,-,35.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3539,โฉนด,1019,380,1324.0,05C025,0.0,0.0,16.1,-,-,-,16.1,-,ว่างเปล่า/ไม่ทำประโยชน์
3540,โฉนด,54605,384,3971.0,05C025/001,0.0,0.0,16.2,-,-,-,16.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3541,โฉนด,54606,383,3972.0,05C025/002,0.0,0.0,14.2,-,-,-,14.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3542,โฉนด,54607,382,3973.0,05C025/003,0.0,0.0,13.9,-,-,-,13.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3543,โฉนด,54608,381,3974.0,05C025/004,0.0,0.0,13.6,-,-,-,13.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3560,โฉนด,-,9,689.0,05C029,1.0,2.0,84.9,-,-,-,684.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3590,โฉนด,121547,1795,12074.0,05C051/002,0.0,1.0,14.6,-,-,-,114.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3673,โฉนด,8889,2000,1351.0,05C060,0.0,1.0,5.0,-,-,-,105.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3693,โฉนด,10981,2031,1562.0,05C080,0.0,1.0,3.5,-,-,-,103.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3694,โฉนด,10980,2032,1561.0,05C081,0.0,0.0,99.3,-,-,-,99.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3697,โฉนด,10977,2036,1558.0,05C084,0.0,0.0,88.0,-,-,-,88.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3717,โฉนด,8669,2003,1333.0,05C101,0.0,1.0,13.0,-,-,-,113.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3731,โฉนด,10357,2016,1466.0,05C115,0.0,1.0,4.6,-,-,-,104.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3732,โฉนด,10358,2018,1458.0,05C116,0.0,0.0,68.6,-,-,-,68.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3741,โฉนด,10778,1974,1541.0,05C125,0.0,0.0,60.0,-,-,-,60.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3749,โฉนด,10982,2030,1563.0,05C132,0.0,1.0,16.9,-,-,-,116.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3750,โฉนด,10777,1973,6850.0,05C133,0.0,0.0,12.5,-,-,-,12.5,-,ว่างเปล่า/ไม่ทำประโยชน์
3776,โฉนด,128165,2149,13319.0,05C160/008,0.0,1.0,62.3,-,-,-,162.3,-,ว่างเปล่า/ไม่ทำประโยชน์
3783,โฉนด,1156,1692,1256.0,05D006,0.0,0.0,76.0,-,-,-,76.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3784,โฉนด,1024,1693,1257.0,05D007,0.0,1.0,69.7,-,-,-,169.7,-,ว่างเปล่า/ไม่ทำประโยชน์
3896,โฉนด,2366,1710,1791.0,05E038,0.0,2.0,17.6,-,-,-,217.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3898,โฉนด,100432,107,4988.0,05E038/002,0.0,2.0,16.0,-,-,-,216.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3900,โฉนด,2815,1712,1924.0,05E040,0.0,0.0,98.8,-,-,-,98.8,-,ว่างเปล่า/ไม่ทำประโยชน์
3902,โฉนด,2369,1718,1794.0,05E042,0.0,3.0,26.9,-,-,-,326.9,-,ว่างเปล่า/ไม่ทำประโยชน์
3924,โฉนด,2630,1723,1845.0,05E062,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
3967,โฉนด,10052,1776,2391.0,05F008,0.0,0.0,79.6,-,-,-,79.6,-,ว่างเปล่า/ไม่ทำประโยชน์
3981,โฉนด,11588,282,2917.0,05F022,0.0,0.0,89.2,-,-,-,89.2,-,ว่างเปล่า/ไม่ทำประโยชน์
3992,โฉนด,11599,267,2928.0,05F033,0.0,0.0,54.9,-,-,-,54.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4000,โฉนด,11606,260,2935.0,05F040,0.0,1.0,16.6,-,-,-,116.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4006,โฉนด,11612,254,2941.0,05F046,0.0,1.0,11.8,-,-,-,111.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4007,โฉนด,11613,283,2942.0,05F047,0.0,0.0,72.1,-,-,-,72.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4009,โฉนด,11615,286,2944.0,05F049,0.0,1.0,1.8,-,-,-,106.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4016,โฉนด,11622,292,2951.0,05F056,0.0,1.0,10.7,-,-,-,110.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4018,โฉนด,11624,293,2953.0,05F058,0.0,1.0,17.9,-,-,-,117.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4022,โฉนด,11628,297,2957.0,05F062,0.0,1.0,11.3,-,-,-,111.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4023,โฉนด,11629,299,2958.0,05F063,0.0,1.0,14.8,-,-,-,114.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4025,โฉนด,11631,302,2960.0,05F065,0.0,1.0,13.3,-,-,-,113.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4030,โฉนด,11635,307,2964.0,05F069,0.0,1.0,15.1,-,-,-,115.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4031,โฉนด,11636,306,2965.0,05F070,0.0,1.0,14.3,-,-,-,114.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4047,โฉนด,9587,329,2390.0,05F083,0.0,0.0,99.2,-,-,-,99.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4057,โฉนด,2811,314,1919.0,05F093,0.0,1.0,95.7,-,-,-,195.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4160,โฉนด,2796,357,1904.0,05G053,0.0,1.0,48.3,-,-,-,148.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4290,โฉนด,2546,1295,715.0,05h043,0.0,0.0,64.1,-,-,-,64.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4312,โฉนด,33826,236,3754.0,05I001/015,0.0,1.0,12.4,-,-,-,112.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4327,โฉนด,7487,601,2129.0,05I008,0.0,1.0,2.8,-,-,-,102.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4328,โฉนด,7486,603,2128.0,05I009,0.0,1.0,1.0,-,-,-,101.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4329,โฉนด,7489,1048,2131.0,05I010,0.0,0.0,98.0,-,-,-,98.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4340,โฉนด,7503,1061,2145.0,05I024,0.0,0.0,98.6,-,-,-,98.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4345,โฉนด,7471,610,2113.0,05I029,0.0,0.0,81.5,-,-,-,81.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4346,โฉนด,7474,606,2116.0,05I030,0.0,0.0,84.5,-,-,-,84.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4347,โฉนด,7473,611,2115.0,05I031,0.0,0.0,80.7,-,-,-,80.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4357,โฉนด,132966,2894,5865.0,05I040/003,0.0,0.0,47.5,-,-,-,47.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4367,โฉนด,141117,412,6352.0,05J001/002,0.0,0.0,86.3,-,-,-,86.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4372,โฉนด,141113,408,6348.0,05J001/007,0.0,0.0,93.9,-,-,-,93.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4373,โฉนด,141112,407,6347.0,05J001/008,0.0,3.0,65.0,-,-,-,365.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4374,โฉนด,141111,406,6346.0,05J001/009,0.0,0.0,20.0,-,-,-,20.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4377,โฉนด,141132,427,6367.0,05J001/012,0.0,0.0,98.0,-,-,-,98.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4378,โฉนด,141119,414,6354.0,05J001/013,0.0,0.0,97.8,-,-,-,97.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4379,โฉนด,141131,426,6366.0,05J001/014,0.0,0.0,97.8,-,-,-,97.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4380,โฉนด,141120,415,6355.0,05J001/015,0.0,0.0,89.1,-,-,-,89.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4381,โฉนด,141121,416,6356.0,05J001/016,0.0,0.0,80.5,-,-,-,80.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4382,โฉนด,141130,425,6365.0,05J001/017,0.0,0.0,80.5,-,-,-,80.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4383,โฉนด,141122,417,6357.0,05J001/018,0.0,0.0,80.5,-,-,-,80.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4384,โฉนด,141123,418,6358.0,05J001/019,0.0,0.0,80.5,-,-,-,80.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4386,โฉนด,141129,424,6364.0,05J001/021,0.0,0.0,80.5,-,-,-,80.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4387,โฉนด,141125,420,6360.0,05J001/022,0.0,0.0,80.5,-,-,-,80.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4388,โฉนด,141128,423,6363.0,05J001/023,0.0,0.0,80.5,-,-,-,80.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4389,โฉนด,141126,421,6361.0,05J001/024,0.0,0.0,94.2,-,-,-,94.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4390,โฉนด,141127,422,6362.0,05J001/025,0.0,0.0,93.2,-,-,-,93.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4391,โฉนด,141147,2812,6382.0,05J001/026,0.0,1.0,2.4,-,-,-,102.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4392,โฉนด,141148,2813,6383.0,05J001/027,0.0,1.0,2.4,-,-,-,102.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4393,โฉนด,141146,2811,6381.0,05J001/028,0.0,1.0,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4394,โฉนด,141149,2814,6384.0,05J001/029,0.0,1.0,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4396,โฉนด,141133,428,6368.0,05J001/031,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4399,โฉนด,141142,437,6377.0,05J001/034,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4400,โฉนด,141135,430,6370.0,05J001/035,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4401,โฉนด,141141,436,6376.0,05J001/036,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4402,โฉนด,141140,435,6375.0,05J001/037,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4403,โฉนด,141136,431,6371.0,05J001/038,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4404,โฉนด,141139,434,6374.0,05J001/039,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4405,โฉนด,141137,432,6372.0,05J001/040,0.0,0.0,95.8,-,-,-,95.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4407,โฉนด,141150,2815,6385.0,05J001/042,0.0,1.0,2.6,-,-,-,102.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4408,โฉนด,141151,2816,6386.0,05J001/043,0.0,1.0,2.7,-,-,-,102.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4410,โฉนด,141153,2818,6388.0,05J001/045,0.0,0.0,93.0,-,-,-,93.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4411,โฉนด,141154,2819,6389.0,05J001/046,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4412,โฉนด,141155,2820,6390.0,05J001/047,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
