order,type,document_number,parcel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc,type_of_usage
5429,โฉนด,ลr.277,-,-,06B066,0.0,3.0,48.0,348.0,0.0,0.0,0.0,0.0,agriculture
5476,โฉนด,1099,1250,923.0,06C020,0.0,1.0,73.0,173.0,0.0,0.0,0.0,0.0,agriculture
5481,โฉนด,20916,1239,3143.0,06C025,0.0,1.0,11.6,111.6,0.0,0.0,0.0,0.0,agriculture
5482,โฉนด,20915,1238,3142.0,06C026,0.0,1.0,25.3,125.3,0.0,0.0,0.0,0.0,agriculture
5498,โฉนด,29272,1208,3603.0,06C037,0.0,0.0,19.8,19.8,0.0,0.0,0.0,0.0,agriculture
5563,โฉนด,8010,1469,2284.0,06D003,0.0,2.0,9.3,209.3,0.0,0.0,0.0,0.0,agriculture
5564,โฉนด,8009,1470,2283.0,06D004,0.0,1.0,79.2,179.2,0.0,0.0,0.0,0.0,agriculture
5565,โฉนด,8008,1471,2282.0,06D005,0.0,2.0,14.1,214.1,0.0,0.0,0.0,0.0,agriculture
5570,โฉนด,115147,1535,5084.0,06D008/003,0.0,1.0,14.3,114.3,0.0,0.0,0.0,0.0,agriculture
5571,โฉนด,115148,1536,5085.0,06D008/004,0.0,1.0,55.5,155.5,0.0,0.0,0.0,0.0,agriculture
5575,โฉนด,8005,1473,2279.0,06D013/001,0.0,2.0,15.0,215.0,0.0,0.0,0.0,0.0,agriculture
5576,โฉนด,8002,1478,2276.0,06D013/002,0.0,1.0,22.9,122.9,0.0,0.0,0.0,0.0,agriculture
5577,โฉนด,8006,1474,2280.0,06D013/003,0.0,1.0,22.9,122.9,0.0,0.0,0.0,0.0,agriculture
5583,โฉนด,7995,1485,2269.0,06D023,0.0,1.0,31.6,131.6,0.0,0.0,0.0,0.0,agriculture
5598,โฉนด,66226,209,4185.0,06D030/001,0.0,0.0,87.5,87.5,0.0,0.0,0.0,0.0,agriculture
5611,โฉนด,7984,1493,2258.0,06D039,0.0,0.0,70.9,70.9,0.0,0.0,0.0,0.0,agriculture
5642,โฉนด,7971,1511,2245.0,06D052,0.0,1.0,19.2,119.2,0.0,0.0,0.0,0.0,agriculture
5652,โฉนด,8078,1522,2310.0,06D060,0.0,2.0,33.5,233.5,0.0,0.0,0.0,0.0,agriculture
5657,โฉนด,8073,1524,2305.0,06D065,0.0,0.0,31.4,31.4,0.0,0.0,0.0,0.0,agriculture
5663,โฉนด,82333,23,4654.0,06D070/001,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,agriculture
5664,โฉนด,82332,22,4653.0,06D070/002,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,agriculture
5665,โฉนด,82331,21,4652.0,06D070/003,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,agriculture
5666,โฉนด,82330,20,4651.0,06D070/004,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,agriculture
5667,โฉนด,82337,27,4658.0,06D070/005,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,agriculture
5668,โฉนด,82336,26,4657.0,06D070/006,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,agriculture
5669,โฉนด,82335,25,4656.0,06D070/007,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,agriculture
5670,โฉนด,82334,24,4655.0,06D070/008,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,agriculture
5672,โฉนด,124879,2775,5324.0,06D071/001,0.0,0.0,96.1,96.1,0.0,0.0,0.0,0.0,agriculture
5673,โฉนด,124880,2776,5325.0,06D071/002,0.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,agriculture
5674,โฉนด,124881,2777,5326.0,06D071/003,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,agriculture
5678,โฉนด,124849,2742,5312.0,06D072/001,0.0,0.0,45.4,45.4,0.0,0.0,0.0,0.0,agriculture
5721,โฉนด,7949,2135,2223.0,06D082,0.0,0.0,81.4,81.4,0.0,0.0,0.0,0.0,agriculture
5722,โฉนด,7948,2136,2222.0,06D083,0.0,0.0,98.2,98.2,0.0,0.0,0.0,0.0,agriculture
5753,โฉนด,8065,1527,2297.0,06D092,0.0,1.0,44.6,144.6,0.0,0.0,0.0,0.0,agriculture
5768,โฉนด,7938,2155,2212.0,06D101,0.0,1.0,20.9,120.9,0.0,0.0,0.0,0.0,agriculture
5770,โฉนด,7936,2151,2210.0,06D103,0.0,1.0,45.0,145.0,0.0,0.0,0.0,0.0,agriculture
5771,โฉนด,7935,2148,2209.0,06D104,0.0,1.0,45.0,145.0,0.0,0.0,0.0,0.0,agriculture
5777,โฉนด,7930,2166,2204.0,06D109,0.0,1.0,20.0,120.0,0.0,0.0,0.0,0.0,agriculture
5779,โฉนด,7928,2162,2202.0,06D111,0.0,1.0,19.9,119.9,0.0,0.0,0.0,0.0,agriculture
5780,โฉนด,7927,2161,2201.0,06D112,0.0,1.0,19.8,119.8,0.0,0.0,0.0,0.0,agriculture
5801,โฉนด,7918,2173,2192.0,06D125,0.0,1.0,43.6,143.6,0.0,0.0,0.0,0.0,agriculture
5806,โฉนด,7913,2178,2187.0,06D130,0.0,1.0,20.0,120.0,0.0,0.0,0.0,0.0,agriculture
5825,โฉนด,1801,1530,812.0,06E002,0.0,0.0,80.8,80.8,0.0,0.0,0.0,0.0,agriculture
5883,โฉนด,14098,2302,2899.0,06E014,0.0,0.0,80.7,80.7,0.0,0.0,0.0,0.0,agriculture
5889,โฉนด,82060,7,4620.0,06E019/001,0.0,0.0,57.1,57.1,0.0,0.0,0.0,0.0,agriculture
5890,โฉนด,469,2316,819.0,06E020,0.0,0.0,99.4,99.4,0.0,0.0,0.0,0.0,agriculture
5891,โฉนด,82061,2392,4617.0,06E020/002,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,agriculture
5909,โฉนด,561,1749,1699.0,06E034,0.0,0.0,8.8,8.8,0.0,0.0,0.0,0.0,agriculture
5910,โฉนด,459,1750,824.0,06E035,0.0,1.0,1.4,101.4,0.0,0.0,0.0,0.0,agriculture
6018,โฉนด,27039,2321,3497.0,06F005/005,0.0,0.0,49.5,49.5,0.0,0.0,0.0,0.0,agriculture
6027,โฉนด,606,2327,765.0,06F013,0.0,1.0,82.6,182.6,0.0,0.0,0.0,0.0,agriculture
6041,โฉนด,828,2328,767.0,06F025,0.0,2.0,50.4,250.4,0.0,0.0,0.0,0.0,agriculture
6047,โฉนด,821,2344,768.0,06F032,0.0,1.0,94.3,194.3,0.0,0.0,0.0,0.0,agriculture
6051,โฉนด,113850,29,5061.0,06F034/003,0.0,0.0,87.8,87.8,0.0,0.0,0.0,0.0,agriculture
6070,โฉนด,25699,2354,3369.0,06F046/002,0.0,1.0,44.9,144.9,0.0,0.0,0.0,0.0,agriculture
6071,โฉนด,25700,2355,3370.0,06F046/003,0.0,1.0,25.3,125.3,0.0,0.0,0.0,0.0,agriculture
6073,โฉนด,25701,2356,3371.0,06F046/005,0.0,0.0,81.2,81.2,0.0,0.0,0.0,0.0,agriculture
6083,โฉนด,100054,33,4996.0,06F048/006,0.0,0.0,61.7,61.7,0.0,0.0,0.0,0.0,agriculture
6109,โฉนด,89037,21,4805.0,06G002/020,0.0,2.0,1.0,201.0,0.0,0.0,0.0,0.0,agriculture
6122,โฉนด,85601,2735,4712.0,06G002/036,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
6123,โฉนด,85603,2734,4711.0,06G002/037,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
6144,โฉนด,106894,27,5039.0,06G003/002,0.0,0.0,59.5,59.5,0.0,0.0,0.0,0.0,agriculture
6176,โฉนด,11482,1965,2833.0,06G018,0.0,2.0,0.3,200.3,0.0,0.0,0.0,0.0,agriculture
6177,โฉนด,100058,22,4989.0,06G018/001,0.0,1.0,69.2,169.2,0.0,0.0,0.0,0.0,agriculture
6181,โฉนด,11489,2224,2840.0,06G022,0.0,1.0,19.4,119.4,0.0,0.0,0.0,0.0,agriculture
6182,โฉนด,11484,1964,2835.0,06G023,0.0,1.0,19.6,119.6,0.0,0.0,0.0,0.0,agriculture
6194,โฉนด,11492,2227,2843.0,06G030,0.0,1.0,19.8,119.8,0.0,0.0,0.0,0.0,agriculture
6195,โฉนด,11494,2228,2845.0,06G031,0.0,1.0,19.8,119.8,0.0,0.0,0.0,0.0,agriculture
6196,โฉนด,11496,2231,2847.0,06G032,0.0,1.0,19.8,119.8,0.0,0.0,0.0,0.0,agriculture
6199,โฉนด,11500,2235,2851.0,06G035,0.0,1.0,19.6,119.6,0.0,0.0,0.0,0.0,agriculture
6210,โฉนด,11506,2241,2857.0,06G038,0.0,1.0,43.6,143.6,0.0,0.0,0.0,0.0,agriculture
6227,โฉนด,11509,2243,2860.0,06G045,0.0,2.0,17.2,217.2,0.0,0.0,0.0,0.0,agriculture
6241,โฉนด,11511,2271,2862.0,06G047,0.0,1.0,19.6,119.6,0.0,0.0,0.0,0.0,agriculture
6242,โฉนด,11513,2270,2864.0,06G048,0.0,1.0,19.4,119.4,0.0,0.0,0.0,0.0,agriculture
6243,โฉนด,11515,2269,2866.0,06G049,0.0,1.0,19.6,119.6,0.0,0.0,0.0,0.0,agriculture
6244,โฉนด,11512,2272,2863.0,06G050,0.0,1.0,19.6,119.6,0.0,0.0,0.0,0.0,agriculture
6245,โฉนด,11514,2273,2865.0,06G051,0.0,1.0,19.6,119.6,0.0,0.0,0.0,0.0,agriculture
6246,โฉนด,11516,2268,2867.0,06G052,0.0,1.0,20.0,120.0,0.0,0.0,0.0,0.0,agriculture
6268,โฉนด,19027,62,3064.0,06h001/001,0.0,0.0,88.8,88.8,0.0,0.0,0.0,0.0,agriculture
6271,โฉนด,9510,2254,2402.0,06h004,1.0,1.0,77.0,577.0,0.0,0.0,0.0,0.0,agriculture
6272,โฉนด,69500,2774,4339.0,06h005,15.0,3.0,30.6,6330.6,0.0,0.0,0.0,0.0,agriculture
6273,โฉนด,-,-,-,06h005/001,38.0,3.0,2.9,15502.9,0.0,0.0,0.0,0.0,agriculture
6296,โฉนด,66286,203,4123.0,06I008,0.0,0.0,29.8,29.8,0.0,0.0,0.0,0.0,agriculture
6297,โฉนด,66283,200,4120.0,06I008/001,0.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,agriculture
6324,โฉนด,14542,2370,3018.0,06I016,0.0,2.0,52.1,252.1,0.0,0.0,0.0,0.0,agriculture
6329,โฉนด,25165,2385,3227.0,06I019,0.0,2.0,20.0,220.0,0.0,0.0,0.0,0.0,agriculture
6331,โฉนด,25167,2387,3229.0,06I021,0.0,2.0,18.6,218.6,0.0,0.0,0.0,0.0,agriculture
6332,โฉนด,25168,2388,3230.0,06I022,0.0,2.0,18.1,218.1,0.0,0.0,0.0,0.0,agriculture
6333,โฉนด,25169,2389,3231.0,06I023,0.0,2.0,20.4,220.4,0.0,0.0,0.0,0.0,agriculture
6336,โฉนด,122705,2743,5249.0,06I025/001,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,agriculture
6338,โฉนด,122704,2742,5248.0,06I025/004,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,agriculture
6340,โฉนด,108032,27,5049.0,06I026/001,2.0,3.0,0.0,1100.0,0.0,0.0,0.0,0.0,agriculture
6357,โฉนด,11418,1950,2769.0,06J010,0.0,0.0,59.5,59.5,0.0,0.0,0.0,0.0,agriculture
6400,โฉนด,11446,1995,2797.0,06J034,0.0,1.0,20.0,120.0,0.0,0.0,0.0,0.0,agriculture
6401,โฉนด,11448,1996,2799.0,06J035,0.0,1.0,20.0,120.0,0.0,0.0,0.0,0.0,agriculture
6407,โฉนด,11443,1990,2794.0,06J041,0.0,1.0,19.8,119.8,0.0,0.0,0.0,0.0,agriculture
6408,โฉนด,11445,1993,2796.0,06J042,0.0,1.0,19.8,119.8,0.0,0.0,0.0,0.0,agriculture
6411,โฉนด,11451,1998,2802.0,06J045,0.0,1.0,20.0,120.0,0.0,0.0,0.0,0.0,agriculture
6412,โฉนด,11453,2001,2804.0,06J046,0.0,1.0,19.8,119.8,0.0,0.0,0.0,0.0,agriculture
6433,โฉนด,24508,2045,3250.0,06J070,0.0,1.0,98.0,198.0,0.0,0.0,0.0,0.0,agriculture
6434,โฉนด,24507,2046,3249.0,06J071,0.0,1.0,97.8,197.8,0.0,0.0,0.0,0.0,agriculture
6444,โฉนด,28924,2056,3576.0,06J079,0.0,1.0,34.3,134.3,0.0,0.0,0.0,0.0,agriculture
6451,โฉนด,28927,2059,3579.0,06J086,0.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,agriculture
6457,โฉนด,29028,2076,3583.0,06J091,0.0,1.0,0.5,100.5,0.0,0.0,0.0,0.0,agriculture
6483,โฉนด,130392,2762,5490.0,06K001/014,0.0,1.0,43.5,143.5,0.0,0.0,0.0,0.0,agriculture
6485,โฉนด,130393,2097,5491.0,06K001/016,2.0,3.0,35.9,1135.9,0.0,0.0,0.0,0.0,agriculture
6505,โฉนด,24528,2015,3270.0,06K005,0.0,2.0,1.8,201.8,0.0,0.0,0.0,0.0,agriculture
6518,โฉนด,134218,2117,5969.0,06K011/001,0.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,agriculture
6555,โฉนด,24516,2283,3258.0,06K028,0.0,3.0,76.6,376.6,0.0,0.0,0.0,0.0,agriculture
6563,โฉนด,27601,104,3507.0,06K037,0.0,0.0,29.6,29.6,0.0,0.0,0.0,0.0,agriculture
6568,โฉนด,27106,98,723.0,06K067,0.0,0.0,50.3,50.3,0.0,0.0,0.0,0.0,agriculture
6570,โฉนด,27112,102,719.0,06K071,0.0,1.0,25.4,125.4,0.0,0.0,0.0,0.0,agriculture
6572,โฉนด,27110,112,727.0,06K076,0.0,1.0,0.7,100.7,0.0,0.0,0.0,0.0,agriculture
6573,โฉนด,27599,113,791.0,06K077,0.0,0.0,50.4,50.4,0.0,0.0,0.0,0.0,agriculture
6574,โฉนด,27109,114,726.0,06K078,0.0,0.0,50.3,50.3,0.0,0.0,0.0,0.0,agriculture
6581,โฉนด,121202,352,8415.0,06K085,0.0,0.0,65.8,65.8,0.0,0.0,0.0,0.0,agriculture
6584,โฉนด,-,-,-,06L016,8.0,1.0,25.0,3325.0,0.0,0.0,0.0,0.0,agriculture
