order,type,document_number,parcel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc
1600,โฉนด,10954,1074,2480,03D048,0,3,97,,397,,,
1601,โฉนด,10922,1285,2490,03D049,0,1,34.3,,134.3,,,
1602,โฉนด,10923,1090,2491,03D050,0,1,34.9,,,134.9,,
1603,โฉนด,10924,1091,2492,03D051,0,0,45.7,,,45.7,,
1604,โฉนด,10932,1092,2495,03D052,0,0,89.1,,,89.1,,
1605,โฉนด,10933,1093,2496,03D053,0,1,34.7,,134.7,,,
1606,โฉนด,10934,1094,2497,03D054,0,1,34.6,,,,134.6,
1607,โฉนด,10935,1095,2498,03D055,0,1,34.5,,,,134.5,
1608,โฉนด,10936,1096,2499,03D056,0,0,76,,76,,,
1609,โฉนด,10949,1097,2508,03D057,0,0,57.9,,57.9,,,
1610,โฉนด,10950,1098,2509,03D058,0,1,32.9,,132.9,,,
1611,โฉนด,10951,1099,2477,03D059,0,1,31.8,,,131.8,,
1612,โฉนด,10952,1100,2478,03D060,0,1,30.9,,130.9,,,
1613,โฉนด,10953,1102,2479,03D061,0,1,10,,110,,,
1614,โฉนด,29014,1101,3568,03D061/001,0,1,12.1,,112.1,,,
1615,โฉนด,861,1268,1192,03D062,0,1,1.4,,101.4,,,
1616,โฉนด,46801,1267,3873,03D062/001,0,0,64.8,,,64.8,,
1617,โฉนด,46802,1266,3874,03D062/002,0,0,74.6,,,74.6,,
1618,โฉนด,882,1264,1190,03D063,0,0,53.5,,,,,
1619,โฉนด,66690,170,4206,03D063/001,0,0,84.2,,,84.2,,
1620,โฉนด,66691,171,4207,03D063/002,0,0,74,,69,5,,
1621,โฉนด,11687,1263,2972,03D064,0,1,5.9,,,105.9,,
1622,โฉนด,917,1265,1191,03D065,0,0,99.5,,99.5,,,
1623,โฉนด,62740,86,4095,03D065/001,0,0,89.7,,89.7,,,
1624,โฉนด,868,1325,1189,03D066,0,0,60.1,,,60.1,,
1625,โฉนด,7240,1326,2084,03D067,0,0,63.7,,,63.7,,
1626,โฉนด,1083,1324,1188,03D068,0,0,75.2,,75.2,,,
1627,โฉนด,27114,1323,3499,03D068/001,0,0,35.3,,35.3,35.3,,
1628,โฉนด,2300,1321,1187,03D069,0,0,36.1,,,36.1,,
1629,โฉนด,2824,1320,1929,03D070,0,0,42.9,,,42.9,,
1630,โฉนด,972,1322,1186,03D071,0,0,34.4,,34.4,,,
1631,โฉนด,22710,1327,3161,03D072,0,0,48.4,,,48.4,,
1632,โฉนด,2705,1329,1867,03D073,0,0,65.2,,65.2,,,
1633,โฉนด,22711,1328,3162,03D074,0,0,38.1,,,38.1,,
1634,โฉนด,820,1330,1185,03D075,0,0,74.4,,,74.4,,
1635,โฉนด,951,1331,1184,03D076,0,0,73.6,,,73.6,,
1636,โฉนด,806,1332,1181,03D077,0,1,8.9,,108.9,,,
1637,โฉนด,777,1335,1183,03D078,0,1,26,,126,,,
1638,โฉนด,135623,66,6085,03D078/001,0,0,48.5,,48.5,,,
1639,โฉนด,2489,1334,1182,03D079,0,1,58.5,,158.5,,,
1640,โฉนด,782,1333,1180,03D080,0,0,72.3,72.3,,,,
1641,โฉนด,98754,33,4947,03D080/001,0,0,59.1,,,,59.1,
1642,โฉนด,98755,34,4948,03D080/002,0,0,72.3,,,72.3,,
1643,โฉนด,789,1319,1177,03D081,0,0,94.8,,,94.8,,
1644,โฉนด,2311,1318,1207,03D082,0,1,15.3,,115.3,,,
1645,โฉนด,63193,258,4016,03D082/001,0,1,15.9,,115.9,,,
1646,โฉนด,63192,1317,4015,03D082/002,0,0,18.9,,18.9,,,
1647,โฉนด,25248,1302,3305,03D083,0,0,67.1,,67.1,,,
1648,โฉนด,25247,1303,3304,03D084,0,0,62.4,,62.4,,,
1649,โฉนด,25242,1299,3299,03D085,0,0,62.5,,62.5,,,
1650,โฉนด,25243,1300,3300,03D086,0,0,59.8,,59.8,,,
1651,โฉนด,25260,1298,3306,03D087,0,0,97,,,97,,
1652,โฉนด,25261,1297,3307,03D088,0,0,97.4,,97.4,,,
1653,โฉนด,909,1296,1170,03D089,0,1,94.5,,,194.5,,
1654,โฉนด,1960,1292,1759,03D090,0,0,97.7,,,97.7,,
1655,โฉนด,128465,58,5393,03D090/001,0,0,97.3,,,97.3,,
1656,โฉนด,785,1315,1178,03D091,0,1,78,,178,,,
1657,โฉนด,967,1316,1176,03D092,0,1,33.8,,133.8,,,
1658,โฉนด,792,1314,1174,03D093,0,0,36.3,,36.3,,,
1659,โฉนด,84341,2675,4699,03D093/001,0,0,50,,50,,,
1660,โฉนด,84342,2676,4700,03D093/002,0,0,82,,82,,,
1661,โฉนด,84343,2677,4701,03D093/003,0,1,31.7,,,131.7,,
1662,โฉนด,680,1313,1179,03D094,0,0,79.5,,79.5,,,
1663,โฉนด,38058,1312,3780,03D094/001,0,0,48.9,,48.9,,,
1664,โฉนด,827,1311,1173,03D095,0,0,32.6,,32.6,,,
1665,โฉนด,29423,1310,3621,03D095/001,0,0,50.2,,,50.2,,
1666,โฉนด,25246,1304,3303,03D096,0,0,64.1,,64.1,,,
1667,โฉนด,25245,1305,3302,03D097,0,0,37.8,,37.8,,,
1668,โฉนด,25244,1306,3301,03D098,0,0,86.7,,86.7,,,
1669,โฉนด,2417,1309,1821,03D099,0,0,82.5,,82.5,,,
1670,โฉนด,29440,1307,3622,03D099/001,0,0,73.2,,73.2,,,
1671,โฉนด,29441,1308,3623,03D099/002,0,0,42.6,,,42.6,,
1672,โฉนด,801,1295,1171,03D100,0,3,1.7,,301.7,,,
1673,โฉนด,895,1294,1169,03D101,0,2,10.8,,,210.8,,
1674,โฉนด,978,1293,1168,03D102,1,3,73.6,,773.6,,,
1675,โฉนด,6339,1291,2087,03D103,0,1,64.1,,,164.1,,
1676,โฉนด,21804,1290,3140,03D104,0,2,0,,,200,,
1677,โฉนด,1787,1288,1708,03D105,0,3,0.8,,266.8,34,,
1678,โฉนด,10796,1289,2465,03D106,0,0,44.8,,44.8,,,
1679,โฉนด,107777,40,5045,03D106/001,0,0,51.1,,,51.1,,
1680,โฉนด,107776,39,5044,03D106/002,0,0,24.1,,,24.1,,
1681,โฉนด,4258,1287,2075,03D107,0,2,64.8,,,,264.8,
1682,โฉนด,4257,1286,2074,03D108,0,2,67.3,,,267.3,,
1683,โฉนด,4256,1103,2073,03D109,0,3,0.8,,,300.8,,
1684,โฉนด,1776,1104,1709,03D110,0,3,89.3,,,389.3,,
1685,โฉนด,8754,1105,2353,03D111,1,0,52,,,452,,
1686,โฉนด,2582,1106,1837,03D112,0,1,52.2,,152.2,,,
1687,โฉนด,84429,24,4707,03D112/001,0,1,52.2,,152.2,,,
1688,โฉนด,84428,23,4706,03D112/002,0,1,52.3,,,152.3,,
1689,โฉนด,22163,1107,3180,03D113,0,0,65.7,,65.7,,,
1690,โฉนด,22164,1108,3181,03D114,0,0,41.7,,41.7,,,
1691,โฉนด,22165,1109,3182,03D115,0,0,38.8,,,38.8,,
1692,โฉนด,22166,1110,3183,03D116,0,0,36.4,,,36.4,,
1693,โฉนด,1908,1111,1710,03D117,0,1,70.7,,,170.7,,
1694,โฉนด,145268,64,6541,03D117/001,0,0,32.5,,,32.5,,
1695,โฉนด,22158,1112,3184,03D118,0,0,61,,,61,,
1696,โฉนด,22159,1113,3176,03D119,0,0,40.1,,40.1,,,
1697,โฉนด,22160,1114,3177,03D120,0,0,38.3,,38.3,,,
1698,โฉนด,22161,1115,3178,03D121,0,0,36.6,,36.6,,,
1699,โฉนด,22162,1116,3179,03D122,0,0,36.3,,,36.3,,
1700,โฉนด,2305,1117,1590,03D123,1,2,13.2,,,,613.2,
1701,โฉนด,911,1301,1175,03D124,0,0,44.1,,44.1,,,
1702,โฉนด,2035,1073,1596,300,12,0,88.8,,,,,
1703,โฉนด,2625,1232,1549,30000,0,0,62.9,,,,62.9,
1704,โฉนด,27755,1186,3542,03E004/001,1,0,84,,,484,,
1705,โฉนด,27758,1231,3545,03E004/004,0,0,63.8,,,,63.8,
1706,โฉนด,2456,1144,1551,300000,0,2,26.9,,,,226.9,
1707,โฉนด,2284,1143,1550,3000000,1,0,22.5,,422.5,,,
1708,โฉนด,2633,1141,1553,30000000,0,0,69.2,,,69.2,,
1709,โฉนด,79510,18,4555,03E007/001,0,0,68.9,,68.9,,,
1710,โฉนด,79509,17,4554,03E007/002,0,0,74.2,,68.9,,,
1711,โฉนด,2505,1142,1552,300000000,0,2,57.1,,,,,
1712,โฉนด,2285,1138,1556,3000000000,0,0,92.1,,92.1,,,
1713,โฉนด,2452,1139,1555,30000000000,0,0,86.4,,86.4,,,
1714,โฉนด,1128,1140,1554,3E011,0,2,70.5,,,270.5,,
1715,โฉนด,2416,1137,1558,3E012,0,1,59.9,,159.9,,,
1716,โฉนด,78377,16,4529,03E012/001,0,0,81.8,,78.8,3,,
1717,โฉนด,2609,1136,1557,3E013,1,0,5.4,,,405.4,,
1718,โฉนด,2486,1133,1561,3E014,0,1,14.5,,,114.5,,
1719,โฉนด,2455,1134,1560,3E015,0,0,73.2,,,73.2,,
1720,โฉนด,77595,15,4513,03E015/001,0,0,73.2,,73.2,,,
1721,โฉนด,2024,1135,1559,3E016,0,2,34.6,,,,234.6,
1722,โฉนด,2263,1132,1565,3E017,0,2,57.1,,,257.1,,
1723,โฉนด,2447,1131,1564,3E018,0,0,32.1,,32.1,,,
1724,โฉนด,8001,19,4557,03E018/001,0,0,73.4,,73.4,,,
1725,โฉนด,109095,1194,5051,03E018/002,0,0,36.6,,,36.6,,
1726,โฉนด,1707,1130,1563,3E019,0,1,84.4,,,184.4,,
1727,โฉนด,2449,1129,1562,3E020,0,1,46,,,,146,
1728,โฉนด,2632,1001,252,3E021,0,1,30,,,130,,
1729,โฉนด,25715,1120,3366,03E021/001,0,0,52.6,,,52.6,,
1730,โฉนด,2304,1128,1566,3E023,1,2,24,,,624,,
1731,โฉนด,2448,1124,1571,3E024,0,1,52.2,,152.2,,,
1732,โฉนด,36019,1123,3778,03E024/001,0,0,64.2,,,64.2,,
1733,โฉนด,2638,840,246,3E025,0,1,90,,190,,,
1734,โฉนด,1216,1127,1569,3E026,0,2,16.1,,216.1,,,
1735,โฉนด,70640,9,4345,03E026/001,0,2,16.1,,,,,
1736,โฉนด,27856,1125,3510,3E027,0,0,78.4,,78.4,,,
1737,โฉนด,2490,1218,1573,3E028,0,1,72.4,,,172.4,,
1738,โฉนด,2634,1216,1572,3E029,0,0,91.1,,,91.1,,
1739,โฉนด,99962,12,4981,03E029/001,0,0,78.9,,,,78.9,
1740,โฉนด,99961,11,4980,03E029/002,0,0,66.2,,66.2,,,
1741,โฉนด,2584,1217,1575,3E030,0,3,30.6,,,330.6,,
1742,โฉนด,1163,1215,1574,3E031,1,0,77.2,,,477.2,,
1743,โฉนด,1884,1212,1600,3E032,0,0,21.1,,21.1,,,
1744,โฉนด,138161,28,6185,03E032/001,0,1,71.6,,,,171.6,
1745,โฉนด,138162,29,6186,03E032/002,0,0,85.8,,,,85.8,
1746,โฉนด,138164,31,6188,03E032/003,0,1,71.6,,171.6,,,
1747,โฉนด,138163,30,6187,03E032/004,0,0,85.8,,,,85.8,
1748,โฉนด,8352,1211,2333,3E033,0,0,81,,,81,,
1749,โฉนด,1120,1213,1599,3E034,0,0,75,,,,75,
1750,โฉนด,90405,8,4843,03E034/001,0,0,75.8,,,75.8,,
1751,โฉนด,2585,1214,1576,3E035,0,1,56.5,,,,156.5,
1752,โฉนด,829,1381,1140,03F001,0,0,39.7,,39.7,,,
1753,โฉนด,127527,52,5372,03F001/001,0,0,61.4,,49.4,12,,
1754,โฉนด,127528,53,5373,03F001/002,0,0,25.9,,,25.9,,
1755,โฉนด,127529,54,5374,03F001/003,0,0,25.5,,25.5,,,
1756,โฉนด,884,1382,1141,03F002,0,1,50.8,,,150.8,,
1757,โฉนด,140254,71,6302,03F002/001,0,0,77.5,,77.5,,,
1758,โฉนด,2709,1383,1870,03F003,0,1,30,,130,,,
1759,โฉนด,784,1384,1138,03F004,0,1,42.3,142.3,,,,
1760,โฉนด,682,1387,1147,03F005,0,1,79.9,,,179.9,,
1761,โฉนด,2732,1386,1139,03F006,0,0,9,,9,,,
1762,โฉนด,77858,20,4510,03F006/001,0,0,75.7,,,75.7,,
1763,โฉนด,77859,21,4511,03F006/002,0,0,36.7,,36.7,,,
1764,โฉนด,77860,22,4512,03F006/003,0,0,35.8,,,35.8,,
1765,โฉนด,787,1385,1137,03F007,0,0,83.7,,,83.7,,
1766,โฉนด,143517,173,6499,03F007/001,0,0,16.9,,,16.9,,
1767,โฉนด,143516,172,6498,03F007/002,0,0,33.6,,33.6,,,
1768,โฉนด,859,1388,1134,03F008,0,0,96.5,,,96.5,,
1769,โฉนด,67165,2624,4291,03F008/001,0,0,97.5,,,97.5,,
1770,โฉนด,67164,2623,4290,03F008/002,0,0,97.8,,97.8,,,
1771,โฉนด,791,1389,1133,03F009,0,1,7.5,,107.5,,,
1772,โฉนด,804,1390,1135,03F010,0,1,59,,,159,,
1773,โฉนด,966,1394,1136,03F011,0,0,87,,,,87,
1774,โฉนด,26503,1391,3438,03F011/001,0,0,87.6,,87.6,,,
1775,โฉนด,26504,1392,3439,03F011/002,0,0,87.6,87.6,,,,
1776,โฉนด,26505,1393,3440,03F011/003,0,0,87.7,,87.7,,,
1777,โฉนด,832,1463,1123,03F012,0,1,15.9,,,115.9,,
1778,โฉนด,84345,2674,4697,03F012/001,0,2,39.2,,,239.2,,
1779,โฉนด,867,1461,1124,03F013,0,2,64.9,,150.7,114.23,,
1780,โฉนด,878,1458,1126,03F014,0,0,74.7,,,74.7,,
1781,โฉนด,132081,61,5547,03F014/001,0,0,45.5,,,45.5,,
1782,โฉนด,132082,62,5548,03F014/002,0,0,46.3,,,,46.3,
1783,โฉนด,132083,63,5549,03F014/003,0,0,57.1,,,57.1,,
1784,โฉนด,132085,65,5551,03F014/005,0,0,27.9,,,27.9,,
1785,โฉนด,132084,64,5550,03F014/006,0,0,58.4,,,58.4,,
1786,โฉนด,1095,1457,1132,03F015,0,0,75.1,,75.1,,,
1787,โฉนด,2281,1456,1131,03F016,0,2,36.7,,,236.7,,
1788,โฉนด,957,1462,1122,03F017,0,1,1.1,,,101.1,,
1789,โฉนด,28215,1460,3548,03F017/001,0,1,22.5,122.5,,,,
1790,โฉนด,1102,1459,1125,03F018,0,2,74.1,,,274.1,,
1791,โฉนด,1619,1454,1206,03F019,0,1,43.2,,143.2,,,
1792,โฉนด,963,1453,1127,03F020,0,1,96.5,,196.5,,,
1793,โฉนด,961,1452,1128,03F021,0,1,14.8,,114.8,,,
1794,โฉนด,833,1450,1130,03F022,0,1,27.5,,115.5,12,,
1795,โฉนด,29386,1455,3614,03F022/001,0,0,85,,,85,,
1796,โฉนด,29387,1451,3615,03F022/002,0,0,71.8,,,71.8,,
1797,โฉนด,962,1449,1129,03F023,0,1,97.7,,,,197.7,
1798,โฉนด,780,1395,1142,03F024,0,0,76.7,,,76.7,,
1799,โฉนด,783,1397,1144,03F025,0,0,62,,62,,,
1800,โฉนด,144730,174,6520,03F025/001,0,0,62,,62,,,
1801,โฉนด,776,1399,1145,03F026,0,1,99.5,,,199.5,,
1802,โฉนด,1032,1400,1146,03F027,0,1,18.2,,118.2,,,
1803,โฉนด,2418,1401,1150,03F028,0,1,43.2,,,143.2,,
1804,โฉนด,2605,1396,1143,03F029,0,0,21.7,,21.7,,,
1805,โฉนด,71754,9,4375,03F029/001,0,0,23.3,,23.3,,,
1806,โฉนด,71752,7,4373,03F029/002,0,0,74.9,,,74.9,,
1807,โฉนด,71753,8,4374,03F029/003,0,0,39.6,,39.6,,,
1808,โฉนด,2336,1398,1262,03F030,0,0,80.2,,,80.2,,
1809,โฉนด,989,1404,1148,03F031,0,0,47.3,,47.3,,,
1810,โฉนด,2039,1402,1149,03F032,0,1,55.8,,155.8,,,
1811,โฉนด,2726,1403,1876,03F033,0,0,94.3,,94.3,,,
1812,โฉนด,686,1405,1151,03F034,0,1,25.5,,125.5,,,
1813,โฉนด,988,1406,1152,03F035,0,1,33,,133,,,
1814,โฉนด,959,1407,1153,03F036,0,0,97.1,,,97.1,,
1815,โฉนด,786,1408,1154,03F037,0,0,57.6,,,57.6,,
1816,โฉนด,101873,36,5006,03F037/001,0,0,73.2,,73.2,,,
1817,โฉนด,788,1410,1156,03F038,0,1,56,,,156,,
1818,โฉนด,778,1409,1155,03F039,0,0,62.9,,62.9,,,
1819,โฉนด,89655,26,4826,03F039/001,0,0,24.5,,24.5,,,
1820,โฉนด,89654,25,4825,03F039/002,0,0,21.4,,,21.4,,
1821,โฉนด,1725,1411,1157,03F040,0,0,71.2,,71.2,,,
1822,โฉนด,1149,1424,1167,03F041,0,2,11.6,,,211.6,,
1823,โฉนด,27784,1210,4965,03F041/002,0,1,33.8,,133.8,,,
1824,โฉนด,27725,1422,3534,03F041/003,0,1,24.7,,,124.7,,
1825,โฉนด,27726,1421,3535,03F041/004,0,1,28.8,,128.8,,,
1826,โฉนด,27728,1425,3537,03F041/005,0,1,29.3,,129.3,,,
1827,โฉนด,27727,1426,3536,03F041/006,0,1,40.7,,140.7,,,
1828,โฉนด,2322,1420,1166,03F042,0,1,41.7,,141.7,,,
1829,โฉนด,1143,1418,1172,03F043,0,1,64.2,164.2,,,,
1830,โฉนด,2898,1419,1960,03F043/001,0,1,68.9,168.9,,,,
1831,โฉนด,796,1415,1163,03F044,0,0,82.8,,82.8,,,
1832,โฉนด,11121,1414,2581,03F045,0,0,53.7,,,,53.7,
1833,โฉนด,11120,1413,2580,03F046,0,0,64.7,,64.7,,,
1834,โฉนด,11119,1412,2579,03F047,0,0,58.5,,,,58.5,
1835,โฉนด,1334,1416,1164,03F048,0,0,43.1,,,43.1,,
1836,โฉนด,73336,11,4411,03F048/001,0,0,28.6,,28.6,,,
1837,โฉนด,73335,10,4410,03F048/002,0,0,28.2,,28.2,,,
1838,โฉนด,1127,1417,1165,03F049,0,2,36.1,,,,236.1,
1839,โฉนด,1780,1432,1722,03F050,1,1,41.6,,541.6,,,
1840,โฉนด,28597,1428,3558,03F050/001,0,3,70.7,,,370.7,,
1841,โฉนด,28596,1433,3557,03F050/002,0,1,54.8,,,154.8,,
1842,โฉนด,28595,1434,3556,03F050/003,0,1,62,,,162,,
1843,โฉนด,1861,1429,1591,03F051,0,1,12,,,112,,
1844,โฉนด,2947,1430,1994,03F052,0,2,40,,,240,,
1845,โฉนด,2672,1431,1855,03F053,0,1,5.4,,,105.4,,
1846,โฉนด,89882,29,4837,03F053/001,0,0,86.7,,,,86.7,
1847,โฉนด,89880,27,4835,03F053/002,0,0,72.3,,72.3,,,
1848,โฉนด,89881,28,4836,03F053/003,0,0,90,,90,,,
1849,โฉนด,1773,1159,1720,03F054,0,3,81.7,,381.7,,,
1850,โฉนด,65914,41,4140,03F054/001,1,0,0,400,,,,
1851,โฉนด,16431,1435,2982,03F055,0,0,92.2,92.2,,,,
1852,โฉนด,16432,1436,2983,03F056,0,0,91.1,,,91.1,,
1853,โฉนด,16433,1437,2984,03F057,0,0,90.4,,90.4,,,
1854,โฉนด,1783,1160,1721,03F058,0,1,30.7,,,130.7,,
1855,โฉนด,16435,1161,2986,03F059,0,0,93,,93,,,
1856,โฉนด,16434,1438,2985,03F060,0,0,91.7,,91.7,,,
1857,โฉนด,51049,1156,3947,03F061/001,0,0,70,,,70,,
1858,โฉนด,51047,1153,3945,03F061/002,0,0,40,,40,,,
1859,โฉนด,51050,1157,3948,03F061/003,0,0,30.7,,,,30.7,
1860,โฉนด,51048,1154,3946,03F061/004,0,0,52.7,,,,52.7,
1861,โฉนด,51051,1158,3949,03F061/005,0,1,0,,100,,,
1862,โฉนด,3168,1152,2013,03F062,0,1,90.7,,,,190.7,
1863,โฉนด,138295,54,6192,03F062/001,0,1,90.8,,,,190.8,
1864,โฉนด,1909,1150,1718,03F063,0,0,40.9,,40.9,,,
1865,โฉนด,1149,1424,1167,03F063/001,0,0,34,,,34,,
1866,โฉนด,19164,1151,3070,03F064,0,0,55.8,,,55.8,,
1867,โฉนด,1897,1162,1717,03F065,1,2,21.8,,,,621.8,
1868,โฉนด,2319,1446,1161,03F066,1,0,33.1,,433.1,,,
1869,โฉนด,2090,1447,1160,03F067,0,3,3.1,,303.1,,,
1870,โฉนด,2603,1444,1162,03F068,0,2,97.4,,297.4,,,
1871,โฉนด,2038,1445,1159,03F069,0,1,92.6,,192.6,,,
1872,โฉนด,1361,1448,1158,03F070,0,3,32.6,,332.6,,,
1873,โฉนด,1363,1443,1667,03F071,7,0,57.1,,,,,
1874,โฉนด,1207,1442,1592,03F072,2,1,47.2,947.2,,,,
1875,โฉนด,24163,1494,3211,03F073,0,0,78.3,,,78.3,,
1876,โฉนด,142631,72,6482,03F073/001,0,1,1,101,,,,
1877,โฉนด,24164,1495,3212,03F074,0,1,6.7,,106.7,,,
1878,โฉนด,93947,42,5070,03F074/001,0,0,73.8,,73.8,,,
1879,โฉนด,24165,1496,3213,03F075,0,0,84.7,,84.7,,,
1880,โฉนด,113879,41,5069,03F075/001,0,0,62.4,,62.4,,,
1881,โฉนด,395,1497,494,03F076,0,1,81.9,,,181.9,,
1882,โฉนด,401,1498,493,03F077,0,1,84.5,,184.5,,,
1883,โฉนด,396,1501,496,03F078,0,1,35.2,,129.2,6,,
1884,โฉนด,390,1502,495,03F079,0,1,25.5,,125.5,,,
1885,โฉนด,19230,1500,3085,03F080,0,0,43.6,,43.6,,,
1886,โฉนด,123237,271,5255,03F080/001,0,0,56.3,,56.3,,,
1887,โฉนด,399,1499,492,03F081,0,0,88,,88,,,
1888,โฉนด,14991,1493,2974,03F082,0,0,68.5,,,68.5,,
1889,โฉนด,14992,1492,2975,03F083,0,0,78.3,,,78.3,,
1890,โฉนด,14993,1491,2976,03F084,0,0,85.8,,,85.8,,
1891,โฉนด,391,1490,490,03F085,0,2,33.8,,,233.8,,
1892,โฉนด,27466,183,4298,03F085/001,0,1,36.9,,,136.9,,
1893,โฉนด,67464,181,4296,03F085/002,0,2,37.1,,,237.1,,
1894,โฉนด,67465,182,4297,03F085/003,0,2,31,,,231,,
1895,โฉนด,419,1489,491,03F086,0,1,69.9,,,169.9,,
1896,โฉนด,77087,13,4446,03F086/001,0,0,86.2,,,86.2,,
1897,โฉนด,77088,14,4447,03F086/002,0,1,16.9,,116.9,,,
1898,โฉนด,410,1503,572,03F087,0,0,76.6,,,76.6,,
1899,โฉนด,428,1504,571,03F088,0,0,14.1,,,14.1,,
1900,โฉนด,8313,1505,2330,03F089,0,0,59.3,,59.3,,,
1901,โฉนด,407,1506,570,03F090,0,0,71.3,,,71.3,,
1902,โฉนด,400,1507,567,03F091,0,2,74.7,,,274.7,,
1903,โฉนด,26717,1511,3456,03F091/001,0,2,66.3,,,266.3,,
1904,โฉนด,534,1512,568,03F092,0,3,81.6,,,,381.6,
1905,โฉนด,2310,1513,569,03F093,0,3,62.8,,,362.8,,
1906,โฉนด,25577,1516,3341,03F094,0,1,63.4,,139.4,24,,
1907,โฉนด,25574,1514,3339,03F094/001,0,3,37.1,,,337.1,,
1908,โฉนด,116289,43,5089,03F094/002,0,1,82.9,,,182.9,,
1909,โฉนด,25575,1517,3342,03F095,0,1,85.8,,185.8,,,
1910,โฉนด,25576,2476,3340,03F096,0,2,3.8,,203.8,,,
1911,โฉนด,145607,66,6554,03F096/001,0,0,75,,,75,,
1912,โฉนด,2924,1518,1980,03F097,0,1,18.3,,,118.3,,
1913,โฉนด,2921,1519,1977,03F098,0,1,21,,121,,,
1914,โฉนด,2925,2477,1981,03F099,0,1,4.8,,,104.8,,
1915,โฉนด,2922,2478,1978,03F100,0,1,6.3,,,106.3,,
1916,โฉนด,2926,2479,1982,03F101,0,1,4.8,,104.8,,,
1917,โฉนด,2923,2480,1979,03F102,0,1,7.3,,,107.3,,
1918,โฉนด,1359,2481,549,03F103,0,1,58,,,,,
1919,โฉนด,121607,38,5187,03F103/001,0,0,63.2,,,,63.2,
1920,โฉนด,121608,39,5188,03F103/002,0,0,64,,,,64,
1921,โฉนด,389,1508,566,03F104,0,2,19,,,219,,
1922,โฉนด,11139,1509,2578,03F105,0,1,78,,174.3,3.75,,
1923,โฉนด,2974,1510,2002,03F106,0,0,74,,,74,,
1924,โฉนด,366,2466,565,03F107,1,1,72,,,572,,
1925,โฉนด,349,2465,564,03F108,1,0,73.5,,,473.1,,
1926,โฉนด,2652,2467,1846,03F109,0,1,42.4,,,142.4,,
1927,โฉนด,421,2468,563,03F110,0,1,38.7,,,138.7,,
1928,โฉนด,25558,2470,3318,03F111,0,1,14.4,,,114.4,,
1929,โฉนด,25561,2469,3321,03F112,0,1,7,,107,,,
1930,โฉนด,25559,2475,3319,03F113,0,1,57.3,,157.3,,,
1931,โฉนด,25560,2474,3320,03F114,0,1,32.8,,,,132.8,
1932,โฉนด,420,2472,562,03F115,0,1,99.8,,,199.8,,
1933,โฉนด,524,2473,560,03F116,0,3,36.6,,,336.6,,
1934,โฉนด,1871,1119,1587,03G001,1,0,71.6,,,,471.6,
1935,โฉนด,1898,1118,1754,03G001/001,1,2,60.7,,,,,
1936,โฉนด,117988,27,5103,03G001/002,0,3,80,,380,,,
1937,โฉนด,117989,28,5104,03G001/003,0,3,80,,,380,,
1938,โฉนด,117990,29,5105,03G001/004,0,3,80,,,380,,
1939,โฉนด,134648,42,6047,03G001/005,1,1,0,,500,,,
1940,โฉนด,134649,43,6048,03G001/006,1,0,0,,,,400,
1941,โฉนด,134650,44,6049,03G001/007,1,0,0,,400,,,
1942,โฉนด,134651,45,6050,03G001/008,0,0,70.2,,,70.2,,
1943,โฉนด,145214,56,6531,03G001/009,0,0,53.6,,,53.6,,
1944,โฉนด,145215,57,6532,03G001/010,0,0,54.4,,,54.4,,
1945,โฉนด,145216,58,6533,03G001/011,0,0,54.2,,,54.2,,
1946,โฉนด,145217,59,6534,03G001/012,0,0,55.5,,,55.5,,
1947,โฉนด,145218,60,6535,03G001/013,0,0,59.2,,,59.2,,
1948,โฉนด,145219,61,6536,03G001/014,0,0,52.2,,,52.2,,
1949,โฉนด,145220,62,6537,03G001/015,0,0,52,,,52,,
1950,โฉนด,145221,63,6538,03G001/016,0,0,53.7,,,53.7,,
1951,โฉนด,1870,1147,1595,03G003,0,1,51.3,,,151.3,,
1952,โฉนด,145154,55,6529,03G003/002,1,2,20.1,620.1,,,,
1953,โฉนด,2392,1148,1780,03G004,3,3,15.3,,,1515.3,,
1954,โฉนด,2393,1146,1779,03G005,2,0,49,,,849,,
1955,โฉนด,1869,1145,1594,03G006,3,3,45.3,,,1545.3,,
1956,โฉนด,19157,1167,3076,03G007,0,0,84,,,,84,
1957,โฉนด,19158,1168,3077,03G008,0,0,84,,,84,,
1958,โฉนด,18839,1166,3040,03G009,0,2,0,,,,200,
1959,โฉนด,19367,1169,3105,03G010,0,1,0,,,,100,
1960,โฉนด,18838,1165,3039,03G011,0,2,0,,,,200,
1961,โฉนด,19366,1170,3104,03G012,0,1,0,,,,100,
1962,โฉนด,18837,1164,3038,03G013,0,1,0,,,,100,
1963,โฉนด,19365,1171,3103,03G014,0,1,0,,,100,,
1964,โฉนด,18840,1175,3041,03G015,0,1,0,,,,100,
1965,โฉนด,18836,1163,3037,03G016,0,1,0,,100,,,
1966,โฉนด,19364,1172,3102,03G017,0,1,0,,,100,,
1967,โฉนด,19160,1440,3079,03G019,0,1,0,,,100,,
1968,โฉนด,18835,1173,3036,03G020,0,2,0,,200,,,
1969,โฉนด,19159,1441,3078,03G021,0,1,0,,100,,,
1970,โฉนด,18834,1439,3035,03G022,0,2,0,200,,,,
1971,โฉนด,1753,1181,1593,03G023,0,2,3.8,,203.8,,,
