ที่,ประเภทที่ดิน,เลขที่เอกสารสิทธิ์,เลขที่ดิน,หน้าสำรวจ,รหัสแปลงที่ดิน,ไร่,งาน,ตร.ว.,ประกอบเกษตรกรรม (ตร.ว.),อยู่อาศัย (ตร.ว.),อื่น ๆ (ตร.ว.),ว่างเปล่า/ไม่ทำประโยชน์ (ตร.ว.),ใช้ประโยชน์หลากหลาย (ตร.ว.),ลักษณะการทำประโยชน์
4001,โฉนด,11637,308,2966.0,05F071,0.0,1.0,23.9,-,-,-,123.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4013,โฉนด,9587,329,2390.0,05F083,0.0,0.0,99.2,-,-,-,99.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4023,โฉนด,2811,314,1919.0,05F093,0.0,1.0,95.7,-,-,-,195.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4115,โฉนด,2794,360,1902.0,05G051,0.0,1.0,35.6,-,-,-,135.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4125,โฉนด,2796,357,1904.0,05G053,0.0,1.0,48.3,-,-,-,148.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4231,โฉนด,2423,478,1826.0,05H024,0.0,0.0,70.5,-,-,-,70.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4232,โฉนด,405,477,702.0,05H025,0.0,0.0,62.7,-,-,-,62.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4271,โฉนด,33818,249,3759.0,05I001/009,0.0,2.0,53.0,-,-,-,253.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4277,โฉนด,33826,236,3754.0,05I001/015,0.0,1.0,12.4,-,-,-,112.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4281,โฉนด,33820,246,3760.0,05I001/019,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4289,โฉนด,7487,601,2129.0,05I008,0.0,1.0,2.8,-,-,-,102.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4290,โฉนด,7486,603,2128.0,05I009,0.0,1.0,1.0,-,-,-,101.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4291,โฉนด,7489,1048,2131.0,05I010,0.0,0.0,98.0,-,-,-,98.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4292,โฉนด,7488,604,2130.0,05I011,0.0,1.0,0.4,-,-,-,100.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4304,โฉนด,7470,608,2112.0,05I026,0.0,0.0,82.0,-,-,-,82.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4305,โฉนด,7469,609,2111.0,05I027,0.0,0.0,79.2,-,-,-,79.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4307,โฉนด,7471,610,2113.0,05I029,0.0,0.0,81.5,-,-,-,81.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4308,โฉนด,7474,606,2116.0,05I030,0.0,0.0,84.5,-,-,-,84.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4309,โฉนด,7473,-,-,05I031,0.0,0.0,84.5,-,-,-,84.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4319,โฉนด,132966,2894,5865.0,05I040/003,0.0,0.0,47.5,-,-,-,47.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4320,โฉนด,66588,2638,4205.0,05I040/004,0.0,1.0,14.3,-,-,-,114.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4468,โฉนด,115134,13,5080.0,05J008/001,3.0,0.0,87.5,-,-,-,1287.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4469,โฉนด,115135,14,5081.0,05J008/002,3.0,0.0,87.0,-,-,-,1287.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4470,โฉนด,115136,46,5082.0,05J008/003,3.0,0.0,87.0,-,-,-,1287.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4471,โฉนด,1460,348,1660.0,05J009,10.0,1.0,97.0,-,-,-,4197.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4523,โฉนด,125275,2808,5341.0,05J013/027,0.0,1.0,17.9,-,-,-,117.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4524,โฉนด,125271,2804,5337.0,05J013/028,0.0,2.0,93.8,-,-,-,293.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4606,โฉนด,26644,1068,3462.0,05K007/005,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4607,โฉนด,26645,1069,3463.0,05K007/006,0.0,0.0,98.0,-,-,-,98.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4617,โฉนด,10145,1096,2426.0,05K009,0.0,1.0,6.7,-,-,-,106.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4621,โฉนด,25238,1100,3221.0,05K013,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4622,โฉนด,25239,1101,3222.0,05K014,0.0,1.0,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4623,โฉนด,25240,1102,3223.0,05K015,0.0,1.0,0.3,-,-,-,100.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4651,โฉนด,129293,2870,5455.0,05K033,0.0,0.0,27.8,-,-,-,27.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4708,โฉนด,27931,1170,3638.0,05L039/018,0.0,1.0,73.4,-,-,-,173.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4715,โฉนด,29680,1164,3666.0,05L040/007,0.0,1.0,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4730,โฉนด,29667,1933,3653.0,05L040/022,0.0,0.0,71.2,-,-,-,71.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4760,โฉนด,69227,944,4325.0,05L059,0.0,0.0,54.5,-,-,-,54.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4764,โฉนด,59530,618,3975.0,05L062,0.0,2.0,93.2,-,-,-,293.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4766,โฉนด,59533,617,3977.0,05L064,0.0,1.0,71.8,-,-,-,171.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4767,โฉนด,87619,19,4799.0,05L064/001,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4768,โฉนด,59532,620,3976.0,05L065,0.0,2.0,70.9,-,-,-,270.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4769,โฉนด,59534,616,3978.0,05L066,0.0,3.0,68.2,-,-,-,368.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4770,โฉนด,29512,621,3620.0,05L067,0.0,2.0,71.0,-,-,-,271.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4774,โฉนด,27504,747,731.0,05L071,0.0,1.0,50.9,-,-,-,150.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4777,โฉนด,45017,749,1005.0,05L074,0.0,1.0,11.3,-,-,-,111.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4778,โฉนด,45018,750,1006.0,05L075,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4782,โฉนด,30593,752,889.0,05L079,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4788,โฉนด,30620,659,916.0,05L085,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4789,โฉนด,30621,661,917.0,05L086,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4790,โฉนด,44976,976,976.0,05L087,0.0,1.0,2.5,-,-,-,102.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4795,โฉนด,44978,662,978.0,05L092,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4796,โฉนด,44977,760,977.0,05L093,0.0,1.0,2.5,-,-,-,102.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4805,โฉนด,122803,479,5252.0,05L108,3.0,1.0,65.7,-,-,-,1365.7,-,ว่างเปล่า/ไม่ทำประโยชน์
4809,โฉนด,89263,25,4818.0,05L114,0.0,0.0,76.0,-,-,-,76.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4810,โฉนด,89262,26,4819.0,05L115,0.0,0.0,71.0,-,-,-,71.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4822,โฉนด,30595,758,891.0,05L129,0.0,1.0,11.3,-,-,-,111.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4823,โฉนด,45063,757,1011.0,05L130,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4840,โฉนด,45079,751,1002.0,05L143,0.0,1.0,3.0,-,-,-,103.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4841,โฉนด,44966,198,982.0,05L144,0.0,1.0,49.6,-,-,-,149.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4843,โฉนด,44836,760,971.0,05L146,0.0,1.0,16.0,-,-,-,116.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4850,โฉนด,45107,769,968.0,05L153,0.0,1.0,15.5,-,-,-,115.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4867,โฉนด,45104,746,998.0,05L167,0.0,1.0,0.3,-,-,-,100.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4868,โฉนด,44912,774,947.0,05L168,0.0,1.0,11.9,-,-,-,111.9,-,ว่างเปล่า/ไม่ทำประโยชน์
4870,โฉนด,44914,776,949.0,05L170,0.0,1.0,11.8,-,-,-,111.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4871,โฉนด,30600,777,6466.0,05L171,1.0,2.0,62.6,-,-,-,662.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4879,โฉนด,44975,753,6463.0,05L178,0.0,1.0,70.4,-,-,-,170.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4885,โฉนด,44974,755,986.0,05L184,0.0,1.0,67.1,-,-,-,167.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4894,โฉนด,44834,795,953.0,05L190,0.0,1.0,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4895,โฉนด,44738,796,6543.0,05L191,0.0,1.0,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4931,โฉนด,30602,89,898.0,05L219,0.0,3.0,62.3,-,-,-,362.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4933,โฉนด,1889,1521,14.0,05M001,4.0,0.0,17.2,-,-,-,1617.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4934,โฉนด,126237,932,12370.0,05M001/001,0.0,1.0,57.6,-,-,-,157.6,-,ว่างเปล่า/ไม่ทำประโยชน์
4935,โฉนด,126238,933,12371.0,05M001/002,0.0,0.0,84.1,-,-,-,84.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4936,โฉนด,126239,934,12372.0,05M001/003,0.0,0.0,86.1,-,-,-,86.1,-,ว่างเปล่า/ไม่ทำประโยชน์
4937,โฉนด,126240,935,12373.0,05M001/004,0.0,0.0,92.4,-,-,-,92.4,-,ว่างเปล่า/ไม่ทำประโยชน์
4938,โฉนด,126241,936,12374.0,05M001/005,0.0,0.0,94.0,-,-,-,94.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4939,โฉนด,126242,937,12375.0,05M001/006,0.0,2.0,21.8,-,-,-,221.8,-,ว่างเปล่า/ไม่ทำประโยชน์
4940,โฉนด,126243,2763,12376.0,05M001/007,0.0,3.0,78.2,-,-,-,378.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4954,โฉนด,10091,1547,1432.0,05M010,2.0,0.0,5.0,-,-,-,805.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4955,โฉนด,1387,1558,11.0,05M011,0.0,3.0,39.3,-,-,-,339.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4956,โฉนด,75630,20,6497.0,05M011/001,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4957,โฉนด,75629,19,6496.0,05M011/002,0.0,1.0,69.5,-,-,-,169.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4958,โฉนด,75628,18,6495.0,05M011/003,0.0,2.0,75.5,-,-,-,275.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4959,โฉนด,75627,17,6483.0,05M011/004,0.0,1.0,68.3,-,-,-,168.3,-,ว่างเปล่า/ไม่ทำประโยชน์
4960,โฉนด,75626,16,6479.0,05M011/005,0.0,1.0,52.2,-,-,-,152.2,-,ว่างเปล่า/ไม่ทำประโยชน์
4965,โฉนด,28640,1574,5709.0,05M012/003,0.0,1.0,15.5,-,-,-,115.5,-,ว่างเปล่า/ไม่ทำประโยชน์
4995,โฉนด,1628,1591,105.0,05M013,4.0,1.0,72.0,-,-,-,1772.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4996,โฉนด,1388,1593,9.0,05M014,0.0,3.0,19.0,-,-,-,319.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4997,โฉนด,89763,2741,10137.0,05M014/001,0.0,1.0,55.0,-,-,-,155.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4998,โฉนด,1492,1592,10.0,05M015,0.0,3.0,74.0,-,-,-,374.0,-,ว่างเปล่า/ไม่ทำประโยชน์
4999,โฉนด,96439,100,10671.0,05M015/001,0.0,0.0,90.0,-,-,-,90.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5000,โฉนด,96440,101,10672.0,05M015/002,0.0,0.0,89.0,-,-,-,89.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5001,โฉนด,96441,102,10673.0,05M015/003,0.0,1.0,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5002,โฉนด,96442,103,10674.0,05M015/004,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5003,โฉนด,96443,104,10675.0,05M015/005,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5004,โฉนด,96438,99,10670.0,05M015/006,0.0,0.0,99.0,-,-,-,99.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5005,โฉนด,96437,98,10669.0,05M015/007,0.0,0.0,84.0,-,-,-,84.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5006,โฉนด,96436,97,10668.0,05M015/008,0.0,0.0,85.0,-,-,-,85.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5007,โฉนด,58099,-,-,05M016,0.0,1.0,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5008,โฉนด,2134,1594,8.0,05M016/001,0.0,1.0,30.0,-,-,-,130.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5009,โฉนด,84995,45,9721.0,05M016/002,0.0,0.0,86.7,-,-,-,86.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5010,โฉนด,84844,44,9719.0,05M016/003,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5011,โฉนด,84842,42,9717.0,05M016/004,0.0,1.0,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5012,โฉนด,80840,81,9705.0,05M016/005,0.0,1.0,4.8,-,-,-,104.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5013,โฉนด,89808,63,9739.0,05M016/007,0.0,1.0,23.4,-,-,-,12304.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5014,โฉนด,89807,62,9738.0,05M016/008,0.0,1.0,33.0,-,-,-,133.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5015,โฉนด,89806,61,9737.0,05M016/009,0.0,1.0,39.0,-,-,-,139.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5016,โฉนด,89809,64,9740.0,05M016/010,0.0,1.0,13.0,-,-,-,113.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5017,โฉนด,85996,68,9744.0,05M016/011,0.0,0.0,94.3,-,-,-,94.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5018,โฉนด,85008,53,9729.0,05M016/012,0.0,0.0,92.0,-,-,-,92.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5019,โฉนด,85997,69,9745.0,05M016/013,0.0,0.0,83.0,-,-,-,83.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5020,โฉนด,85003,65,9741.0,05M016/014,0.0,1.0,9.7,-,-,-,109.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5021,โฉนด,85004,66,9742.0,05M016/015,0.0,1.0,15.0,-,-,-,115.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5022,โฉนด,85005,67,9743.0,05M016/016,0.0,1.0,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5023,โฉนด,85006,68,9744.0,05M016/017,0.0,1.0,22.9,-,-,-,122.9,-,ว่างเปล่า/ไม่ทำประโยชน์
5024,โฉนด,85007,69,9745.0,05M016/018,0.0,1.0,5.0,-,-,-,105.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5025,โฉนด,84843,43,9718.0,05M016/019,0.0,1.0,6.8,-,-,-,106.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5026,โฉนด,84998,48,9724.0,05M016/020,0.0,1.0,20.1,-,-,-,120.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5027,โฉนด,84999,49,9725.0,05M016/021,0.0,1.0,0.8,-,-,-,100.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5028,โฉนด,85000,50,9726.0,05M016/022,0.0,1.0,1.0,-,-,-,101.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5029,โฉนด,85001,51,9727.0,05M016/023,0.0,1.0,1.0,-,-,-,101.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5030,โฉนด,85002,52,9728.0,05M016/024,0.0,1.0,0.3,-,-,-,100.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5031,โฉนด,85010,55,9731.0,05M016/025,0.0,0.0,97.0,-,-,-,97.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5032,โฉนด,85011,56,9732.0,05M016/026,0.0,1.0,4.0,-,-,-,104.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5033,โฉนด,85012,57,9733.0,05M016/027,0.0,1.0,8.0,-,-,-,108.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5034,โฉนด,85013,58,9734.0,05M016/028,0.0,1.0,8.0,-,-,-,108.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5035,โฉนด,85014,59,9735.0,05M016/029,0.0,1.0,14.0,-,-,-,114.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5036,โฉนด,85015,60,9736.0,05M016/030,0.0,1.0,24.1,-,-,-,124.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5043,โฉนด,9541,887,1396.0,05M018,0.0,0.0,36.1,-,-,-,36.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5044,โฉนด,126229,931,12362.0,05M018/001,0.0,0.0,54.2,-,-,-,54.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5047,โฉนด,9544,890,1399.0,05M021,0.0,0.0,93.2,-,-,-,93.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5048,โฉนด,9545,891,1400.0,05M022,0.0,0.0,94.7,-,-,-,94.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5059,โฉนด,9551,1526,1406.0,05M032/002,0.0,0.0,95.0,-,-,-,95.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5060,โฉนด,9561,894,1416.0,05M033,0.0,0.0,76.6,-,-,-,76.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5062,โฉนด,9564,1537,1419.0,05M036,0.0,0.0,82.7,-,-,-,82.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5063,โฉนด,9565,1538,1420.0,05M037,0.0,1.0,1.1,-,-,-,101.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5074,โฉนด,24271,913,4328.0,05N001,0.0,1.0,67.0,-,-,-,167.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5075,โฉนด,90124,926,10233.0,05N002,0.0,1.0,34.0,-,-,-,134.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5078,โฉนด,24268,934,4325.0,05N005,1.0,0.0,-,-,-,-,400.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5081,โฉนด,91062,4,10277.0,05N008,0.0,0.0,83.0,-,-,-,83.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5082,โฉนด,91061,3,10276.0,05N009,0.0,0.0,83.0,-,-,-,83.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5086,โฉนด,1623,984,299.0,05N013,0.0,0.0,79.0,-,-,-,79.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5087,โฉนด,1544,955,313.0,05N014,0.0,0.0,95.0,-,-,-,95.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5088,โฉนด,1950,956,443.0,05N015,0.0,3.0,69.0,-,-,-,369.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5089,โฉนด,1805,957,451.0,05N016,0.0,2.0,59.5,-,-,-,259.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5090,โฉนด,2588,-,-,05N017,0.0,2.0,5.0,-,-,-,205.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5091,โฉนด,24273,914,4330.0,05N018,0.0,1.0,8.5,-,-,-,108.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5092,โฉนด,36214,915,5915.0,05N019,0.0,1.0,0.2,-,-,-,100.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5097,โฉนด,24274,920,4331.0,05N024,0.0,1.0,12.0,-,-,-,112.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5098,โฉนด,24275,919,4332.0,05N025,0.0,2.0,0.6,-,-,-,200.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5099,โฉนด,72146,32,8044.0,05N026,0.0,1.0,99.4,-,-,-,199.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5103,โฉนด,21684,941,4293.0,05N030,0.0,1.0,2.0,-,-,-,102.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5104,โฉนด,21683,938,4292.0,05N031,0.0,1.0,-,-,-,-,100.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5105,โฉนด,21682,940,4291.0,05N032,0.0,1.0,4.0,-,-,-,104.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5106,โฉนด,21681,939,4290.0,05N033,0.0,1.0,3.0,-,-,-,103.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5113,โฉนด,20116,1796,4230.0,05N038,0.0,1.0,20.0,-,-,-,120.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5114,โฉนด,20115,1797,4229.0,05N039,0.0,1.0,9.0,-,-,-,109.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5115,โฉนด,20114,1798,4228.0,05N040,0.0,1.0,18.0,-,-,-,118.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5117,โฉนด,21670,948,4279.0,05N042,0.0,1.0,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5119,โฉนด,21672,1790,4281.0,05N044,0.0,1.0,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5120,โฉนด,21673,1791,4282.0,05N045,0.0,1.0,7.0,-,-,-,107.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5127,โฉนด,26336,921,4566.0,05N052,0.0,3.0,-,-,-,-,300.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5128,โฉนด,24279,922,4336.0,05N053,0.0,2.0,30.0,-,-,-,230.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5130,โฉนด,24277,946,4334.0,05N055,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5131,โฉนด,21668,-,-,05N056,0.0,2.0,-,-,-,-,200.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5139,โฉนด,1803,1835,450.0,05N064,1.0,3.0,8.0,-,-,-,708.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5141,โฉนด,472,1423,889.0,06A002,0.0,0.0,10.4,-,-,-,10.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5176,โฉนด,32516,48,3742.0,06A024/001,0.0,0.0,3.4,-,-,-,3.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5271,โฉนด,93966,44,4904.0,06A078/002,0.0,0.0,58.6,-,-,-,58.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5282,โฉนด,489,1367,860.0,06A083,0.0,0.0,36.4,-,-,-,36.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5312,โฉนด,77863,2761,4507.0,06A094/001,0.0,2.0,1.0,-,-,-,201.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5387,โฉนด,568,1795,728.0,06B054,0.0,0.0,54.5,-,-,-,54.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5426,โฉนด,79162,3,4518.0,06C011/001,0.0,1.0,6.8,-,-,-,106.8,-,ว่างเปล่า/ไม่ทำประโยชน์
5431,โฉนด,79166,7,4522.0,06C011/006,0.0,1.0,9.7,-,-,-,109.7,-,ว่างเปล่า/ไม่ทำประโยชน์
5458,โฉนด,20916,1239,3143.0,06C025,0.0,1.0,11.6,-,-,-,111.6,-,ว่างเปล่า/ไม่ทำประโยชน์
5493,โฉนด,26468,1202,3431.0,06C046/001,0.0,0.0,81.0,-,-,-,81.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5503,โฉนด,1644,1184,1749.0,06C053,0.0,0.0,28.4,-,-,-,28.4,-,ว่างเปล่า/ไม่ทำประโยชน์
5505,โฉนด,116232,33,5087.0,06C053/002,0.0,0.0,7.1,-,-,-,7.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5514,โฉนด,132395,2893,5840.0,06C055/001,0.0,0.0,65.2,-,-,-,65.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5517,โฉนด,928,1191,948.0,06C056,0.0,0.0,95.2,-,-,-,95.2,-,ว่างเปล่า/ไม่ทำประโยชน์
5522,โฉนด,930,1186,955.0,06C060,0.0,1.0,12.3,-,-,-,112.3,-,ว่างเปล่า/ไม่ทำประโยชน์
5571,โฉนด,8081,1500,2313.0,06D029,0.0,0.0,55.1,-,-,-,55.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5572,โฉนด,65841,80,4162.0,06D029/001,0.0,0.0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5573,โฉนด,65842,81,4163.0,06D029/002,0.0,0.0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5574,โฉนด,65843,82,4164.0,06D029/003,0.0,0.0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5575,โฉนด,65844,62,4165.0,06D029/004,0.0,0.0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5576,โฉนด,65845,63,4166.0,06D029/005,0.0,0.0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5577,โฉนด,65846,64,4167.0,06D029/006,0.0,0.0,24.0,-,-,-,24.0,-,ว่างเปล่า/ไม่ทำประโยชน์
5578,โฉนด,65847,2781,4168.0,06D029/007,0.0,0.0,24.1,-,-,-,24.1,-,ว่างเปล่า/ไม่ทำประโยชน์
5580,โฉนด,66226,209,4185.0,06D030/001,0.0,0.0,87.5,-,-,-,87.5,-,ว่างเปล่า/ไม่ทำประโยชน์
5622,โฉนด,7973,1509,2247.0,06D050,0.0,1.0,19.1,-,-,-,119.1,-,ว่างเปล่า/ไม่ทำประโยชน์
